"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10606","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Tue May 05 05:08:25 UTC 2026","broken","Tue May 05 05:08:35 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Проверить, что можно выбрать интервал 'За год'","10580","testSelectYear","Мультибраузерное тестирование","Tue May 05 05:23:57 UTC 2026","broken","Tue May 05 05:24:08 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectYear"
"Клик по лого на странице Login","202","testClickLogo","Мультибраузерное тестирование","Tue May 05 05:11:42 UTC 2026","passed","Tue May 05 05:11:43 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
"Логин указан неверно при смене пароля","1647","testLoginIncorrect","Мультибраузерное тестирование","Tue May 05 05:18:46 UTC 2026","failed","Tue May 05 05:18:48 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testLoginIncorrect"
"Попытка отправки формы с пустыми полями при смене пароля","1595","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Tue May 05 05:19:22 UTC 2026","passed","Tue May 05 05:19:23 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2692","testCheckingPasswordVisibility","Мультибраузерное тестирование","Tue May 05 05:24:35 UTC 2026","passed","Tue May 05 05:24:37 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Переключения языка (RU/EN)","1632","testSwitchLanguage","Мультибраузерное тестирование","Tue May 05 05:12:48 UTC 2026","passed","Tue May 05 05:12:49 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","10570","testDashboardDownloads","Мультибраузерное тестирование","Tue May 05 05:14:59 UTC 2026","broken","Tue May 05 05:15:09 UTC 2026","tests.MagazineTest","Браузер Edge","tests.MagazineTest","testDashboardDownloads"
"Проверка работы пользовательского временного интервала","10553","testReceivingDataForShiftEvents","Мультибраузерное тестирование","Tue May 05 05:35:30 UTC 2026","broken","Tue May 05 05:35:41 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Вход с валидными логином и паролем","10569","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Tue May 05 05:25:36 UTC 2026","broken","Tue May 05 05:25:47 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"","10576","testGetDataUnitSchema","Мультибраузерное тестирование","Tue May 05 05:27:24 UTC 2026","broken","Tue May 05 05:27:34 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Попытка отправки формы с пустыми полями при смене пароля","1620","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Tue May 05 05:06:08 UTC 2026","passed","Tue May 05 05:06:09 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Текущий пароль указан неверно при смене пароля","1611","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Tue May 05 05:31:40 UTC 2026","failed","Tue May 05 05:31:42 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G02
4. Модуль Схема окно Табличные данные
5. Данные отображаются в виде События, Мероприятия ТОиР, Дефекты, Рекомендации, Отчеты","10575","testTabularDataDisplayTypes","Мультибраузерное тестирование","Tue May 05 05:30:09 UTC 2026","broken","Tue May 05 05:30:20 UTC 2026","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testTabularDataDisplayTypes"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2831","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Tue May 05 05:04:38 UTC 2026","passed","Tue May 05 05:04:41 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","10549","testSelectCustomRange","Мультибраузерное тестирование","Tue May 05 05:35:48 UTC 2026","broken","Tue May 05 05:35:59 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Проверить, что можно выбрать интервал 'За сутки'","10554","testSelectFullDay","Мультибраузерное тестирование","Tue May 05 05:22:38 UTC 2026","broken","Tue May 05 05:22:49 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectFullDay"
"","10626","testGetDataUnitSchema","Мультибраузерное тестирование","Tue May 05 04:59:42 UTC 2026","broken","Tue May 05 04:59:53 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Вход с валидными логином и паролем","10643","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Tue May 05 04:58:48 UTC 2026","broken","Tue May 05 04:58:58 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G02
4. Модуль Схема окно Табличные данные
5. Данные отображаются в виде События, Мероприятия ТОиР, Дефекты, Рекомендации, Отчеты","10584","testTabularDataDisplayTypes","Мультибраузерное тестирование","Tue May 05 05:16:58 UTC 2026","broken","Tue May 05 05:17:08 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testTabularDataDisplayTypes"
