"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Введенные данные сохраняются в значение поля","426","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 04:24:48 UTC 2025","passed","Wed Oct 15 04:24:48 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Ввод неверного логина или пароля","605","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 04:28:17 UTC 2025","passed","Wed Oct 15 04:28:18 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2908","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 04:23:53 UTC 2025","passed","Wed Oct 15 04:23:56 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Клик по лого на странице Login","214","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 04:28:04 UTC 2025","broken","Wed Oct 15 04:28:05 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickLogo"
"Переход по кнопке 'Сменить пароль'","296","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 04:27:57 UTC 2025","passed","Wed Oct 15 04:27:57 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickChangePasswordButton"
"Вход с валидными логином и паролем","929","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:28:50 UTC 2025","passed","Wed Oct 15 04:28:51 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Переход по кнопке 'Сменить пароль'","335","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 04:24:08 UTC 2025","passed","Wed Oct 15 04:24:09 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickChangePasswordButton"
"Вход с пустыми полями логина и пароля","448","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:28:40 UTC 2025","passed","Wed Oct 15 04:28:40 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2728","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 04:27:29 UTC 2025","passed","Wed Oct 15 04:27:32 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Вход с пустыми полями логина и пароля","445","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:26:48 UTC 2025","passed","Wed Oct 15 04:26:48 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Вход с валидными логином и паролем","988","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:25:15 UTC 2025","passed","Wed Oct 15 04:25:16 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Вход с пустыми полями логина и пароля","489","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:25:00 UTC 2025","passed","Wed Oct 15 04:25:01 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Ввод неверного логина или пароля","620","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 04:24:35 UTC 2025","passed","Wed Oct 15 04:24:35 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Введенные данные сохраняются в значение поля","404","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 04:28:26 UTC 2025","passed","Wed Oct 15 04:28:26 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Переключения языка (RU/EN)","753","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 04:27:11 UTC 2025","broken","Wed Oct 15 04:27:11 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testSwitchLanguage"
"Переключения языка (RU/EN)","748","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 04:29:00 UTC 2025","broken","Wed Oct 15 04:29:01 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testSwitchLanguage"
"Переход по кнопке 'Сменить пароль'","295","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 04:25:53 UTC 2025","passed","Wed Oct 15 04:25:53 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickChangePasswordButton"
"Ввод неверного логина или пароля","608","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 04:26:20 UTC 2025","passed","Wed Oct 15 04:26:20 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Клик по лого на странице Login","212","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 04:26:05 UTC 2025","broken","Wed Oct 15 04:26:05 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickLogo"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2702","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 04:25:39 UTC 2025","passed","Wed Oct 15 04:25:42 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Клик по лого на странице Login","214","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 04:24:20 UTC 2025","broken","Wed Oct 15 04:24:20 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickLogo"
"Вход с валидными логином и паролем","942","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 04:27:00 UTC 2025","passed","Wed Oct 15 04:27:01 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Введенные данные сохраняются в значение поля","419","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 04:26:34 UTC 2025","passed","Wed Oct 15 04:26:35 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Переключения языка (RU/EN)","787","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 04:25:25 UTC 2025","broken","Wed Oct 15 04:25:25 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testSwitchLanguage"
