"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Работа вкладки Данные измерений модуля Схема, вид отображения - Тренд. Выбран один параметр Оборотные","48550","testDisplayTypeTrend1Parameter","Мультибраузерное тестирование","Sun Nov 09 12:40:36 UTC 2025","passed","Sun Nov 09 12:41:25 UTC 2025","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testDisplayTypeTrend1Parameter"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'События'","47009","testTableDataWindowCoversEntireWorkAreaTabEvents","Мультибраузерное тестирование","Sun Nov 09 13:19:57 UTC 2025","passed","Sun Nov 09 13:20:44 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabEvents"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","17841","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Sun Nov 09 12:53:07 UTC 2025","passed","Sun Nov 09 12:53:25 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Переключения языка (RU/EN)","1470","testSwitchLanguage","Мультибраузерное тестирование","Sun Nov 09 13:15:05 UTC 2025","passed","Sun Nov 09 13:15:07 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'События'","44898","testTableDataWindowCoversEntireWorkAreaTabEvents","Мультибраузерное тестирование","Sun Nov 09 13:02:59 UTC 2025","passed","Sun Nov 09 13:03:44 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabEvents"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Схема агрегата'","43200","testUnitSchematicWindowCoversEntireWorkArea","Мультибраузерное тестирование","Sun Nov 09 13:06:13 UTC 2025","passed","Sun Nov 09 13:06:56 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testUnitSchematicWindowCoversEntireWorkArea"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'Рекомендации'","45932","testTableDataWindowCoversEntireWorkAreaTabRecommendations","Мультибраузерное тестирование","Sun Nov 09 13:21:42 UTC 2025","passed","Sun Nov 09 13:22:28 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabRecommendations"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","19603","testSelectCustomRange","Мультибраузерное тестирование","Sun Nov 09 13:10:49 UTC 2025","passed","Sun Nov 09 13:11:09 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","941","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","Sun Nov 09 12:51:59 UTC 2025","passed","Sun Nov 09 12:52:00 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Ввод неверного логина или пароля","1406","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Nov 09 12:57:03 UTC 2025","passed","Sun Nov 09 12:57:05 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","17756","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Sun Nov 09 13:27:51 UTC 2025","passed","Sun Nov 09 13:28:09 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","17738","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Sun Nov 09 13:27:24 UTC 2025","passed","Sun Nov 09 13:27:42 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Вход с пустыми полями логина и пароля","1443","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Nov 09 12:39:52 UTC 2025","passed","Sun Nov 09 12:39:53 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Работа вкладки Данные измерений модуля Схема, вид отображения - Тренд. Выбран 5 параметров Замеры","53805","testDisplayTypeTrend5Parameter","Мультибраузерное тестирование","Sun Nov 09 13:16:11 UTC 2025","broken","Sun Nov 09 13:17:05 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testDisplayTypeTrend5Parameter"
