"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Клик по лого на странице Login","177","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 10:42:58 UTC 2025","passed","Wed Oct 15 10:42:58 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickLogo"
"Вход с валидными логином и паролем","868","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:43:42 UTC 2025","passed","Wed Oct 15 10:43:43 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Переход по кнопке 'Сменить пароль'","322","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 10:39:11 UTC 2025","passed","Wed Oct 15 10:39:12 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickChangePasswordButton"
"Переключения языка (RU/EN)","1750","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 10:43:55 UTC 2025","failed","Wed Oct 15 10:43:56 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testSwitchLanguage"
"Ввод неверного логина или пароля","975","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 10:43:09 UTC 2025","passed","Wed Oct 15 10:43:10 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Клик по лого на странице Login","184","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 10:41:13 UTC 2025","passed","Wed Oct 15 10:41:13 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickLogo"
"Введенные данные сохраняются в значение поля","400","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 10:41:50 UTC 2025","passed","Wed Oct 15 10:41:51 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2708","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 10:40:43 UTC 2025","passed","Wed Oct 15 10:40:46 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Переход по кнопке 'Сменить пароль'","279","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 10:40:57 UTC 2025","passed","Wed Oct 15 10:40:57 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickChangePasswordButton"
"Переключения языка (RU/EN)","1870","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 10:42:24 UTC 2025","failed","Wed Oct 15 10:42:26 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2683","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 10:42:34 UTC 2025","passed","Wed Oct 15 10:42:37 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Введенные данные сохраняются в значение поля","402","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 10:39:54 UTC 2025","passed","Wed Oct 15 10:39:54 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Ввод неверного логина или пароля","604","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 10:39:41 UTC 2025","passed","Wed Oct 15 10:39:42 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Вход с валидными логином и паролем","903","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:40:17 UTC 2025","passed","Wed Oct 15 10:40:18 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Вход с пустыми полями логина и пароля","454","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:40:06 UTC 2025","passed","Wed Oct 15 10:40:06 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Вход с пустыми полями логина и пароля","420","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:43:30 UTC 2025","passed","Wed Oct 15 10:43:31 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Ввод неверного логина или пароля","588","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 15 10:41:42 UTC 2025","passed","Wed Oct 15 10:41:43 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Введенные данные сохраняются в значение поля","393","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 15 10:43:20 UTC 2025","passed","Wed Oct 15 10:43:20 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Переключения языка (RU/EN)","1900","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 15 10:40:30 UTC 2025","passed","Wed Oct 15 10:40:32 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2977","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 15 10:39:01 UTC 2025","passed","Wed Oct 15 10:39:04 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Вход с пустыми полями логина и пароля","434","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:42:03 UTC 2025","passed","Wed Oct 15 10:42:03 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Клик по лого на странице Login","193","testClickLogo","Мультибраузерное тестирование","Wed Oct 15 10:39:27 UTC 2025","passed","Wed Oct 15 10:39:27 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickLogo"
"Вход с валидными логином и паролем","836","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 15 10:42:12 UTC 2025","passed","Wed Oct 15 10:42:13 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Переход по кнопке 'Сменить пароль'","281","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 15 10:42:48 UTC 2025","passed","Wed Oct 15 10:42:48 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickChangePasswordButton"
