"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"7","Получение времени загрузки данных агрегата на вкладке Схема","0","","8","0","","0"
"9","Получение времени загрузки данных агрегата на вкладке События","0","","6","0","","0"
"8","Получение времени загрузки данных агрегата на вкладке Журнал","0","","7","0","","0"
