"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Новый пароль содержит запрещённое слово (например, Moscow)","0","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","2026-07-03","unknown","2026-07-03","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"Переключение языка на форме смены пароля","1756","testSwitchLanguage","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSwitchLanguage"
"Проверить, что можно выбрать интервал 'За сутки'","10485","testSelectFullDay","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
"Переход по кнопке 'Сменить пароль'","166","testClickChangePasswordButton","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickChangePasswordButton"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","10422","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1408","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Состояние и прогнозирование
5. Меняю вид отображения на Шкала","10443","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","10419","testDashboardDownloads","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.MagazineTest","Браузер Yandex","tests.MagazineTest","testDashboardDownloads"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","10478","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
"Вход с пустыми полями логина и пароля","1288","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Вход с валидными логином и паролем","10485","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10473","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","1071","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","148","testHelperCurrentPassword","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"","10429","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G08
4. Модуль Схема окно Данные измерений вид График
5. Выбран параметр Замеры тип измерения Спектр
6. Выбран параметр Замеры тип измерения Форма сигнала
7. Выбран параметр Замеры тип измерения Тренд
8. Выбран параметр Замеры тип измерения Орбита","10466","testMeasurementDataGraphParametersMeasurementType","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersMeasurementType"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1425","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","10417","testSelectCustomRange","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","10440","testUnitDashboardDownloads","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testUnitDashboardDownloads"
"Проверка работы пользовательского временного интервала","10495","testReceivingDataForShiftEvents","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Повторное использование пароля при смене пароля","1616","testPasswordReuse","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testPasswordReuse"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10497","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Ввод неверного логина или пароля","1286","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"","10415","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"","10471","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"","10403","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10425","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","10456","testSelectCustomRange","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2556","testCheckingPasswordVisibility","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Новый пароль и старый одинаковые","554","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Проверка видимости пароля (иконка 'глаз') для поля Текущий пароль на странице Cменить пароль","2736","testCheckingCurrentPasswordVisibility","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingCurrentPasswordVisibility"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2695","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Клик по лого на странице Login","139","testClickLogo","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickLogo"
"","10447","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","1036","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Введенные данные сохраняются в значение поля","284","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема
7. Перешел к станции СКРУ-3
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема","10456","testStationDashboardDownloads","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStationDashboardDownloads"
"Проверка поля Пароль на sql инъекцию на странице Логин","1341","testSqlInjectionFieldPassword","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"Повторное использование пароля при смене пароля","1607","testPasswordReuse","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testPasswordReuse"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","10424","testUnitDashboardDownloads","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testUnitDashboardDownloads"
"Клик по лого на странице Login","149","testClickLogo","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Попытка отправки формы с пустыми полями при смене пароля","1487","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10469","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Попытка отправки формы с пустыми полями при смене пароля","1510","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверка поля Пароль на sql инъекцию на странице Логин","1348","testSqlInjectionFieldPassword","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"Логин указан неверно при смене пароля","1562","testLoginIncorrect","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testLoginIncorrect"
"Проверить, что можно выбрать интервал 'За год'","10428","testSelectYear","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectYear"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G02
4. Модуль Схема окно Табличные данные
5. Данные отображаются в виде События, Мероприятия ТОиР, Дефекты, Рекомендации, Отчеты","10459","testTabularDataDisplayTypes","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testTabularDataDisplayTypes"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2666","testCheckingPasswordVisibility","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Новый пароль и старый одинаковые","570","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","2026-07-03","passed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Текущий пароль указан неверно при смене пароля","1510","testCurrentPasswordIncorrect","Мультибраузерное тестирование","2026-07-03","failed","2026-07-03","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Проверка работы пользовательского временного интервала","10439","testReceivingDataForShiftEvents","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"","10476","testGetDataUnitSchema","Мультибраузерное тестирование","2026-07-03","broken","2026-07-03","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
