"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","44811","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Thu Feb 05 04:49:45 UTC 2026","passed","Thu Feb 05 04:50:30 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2769","testCheckingPasswordVisibility","Мультибраузерное тестирование","Thu Feb 05 04:10:47 UTC 2026","passed","Thu Feb 05 04:10:50 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","5205","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Thu Feb 05 05:09:33 UTC 2026","passed","Thu Feb 05 05:09:39 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверить, что можно выбрать интервал 'За месяц'","12030","testSelectMonth","Мультибраузерное тестирование","Thu Feb 05 05:15:02 UTC 2026","passed","Thu Feb 05 05:15:14 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений тип измерения Тренд вид Таблица
5. Выбран параметр Оборотные перехожу с График на Таблица
6. Выбран параметр Оборотные и параметр Параметры перехожу с График на Таблица
7. Нахожусь на Таблица, выбираю один из Замеры, перехожу на График
8. Перехожу на Таблица, выбираю один из Замеры с несколькими точками, перехожу на График","97216","testMeasurementDataTableParametersTrend","Мультибраузерное тестирование","Thu Feb 05 04:17:22 UTC 2026","passed","Thu Feb 05 04:19:00 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataTableParametersTrend"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","40119","testUnitDashboardDownloads","Мультибраузерное тестирование","Thu Feb 05 04:21:43 UTC 2026","failed","Thu Feb 05 04:22:23 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testUnitDashboardDownloads"
"","16633","testGetDataUnitSchema","Мультибраузерное тестирование","Thu Feb 05 04:58:21 UTC 2026","passed","Thu Feb 05 04:58:38 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Клик по лого на странице Login","191","testClickLogo","Мультибраузерное тестирование","Thu Feb 05 04:11:08 UTC 2026","passed","Thu Feb 05 04:11:08 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1540","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Thu Feb 05 04:22:35 UTC 2026","passed","Thu Feb 05 04:22:36 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Клик по лого на странице Сменить пароль ","393","testClickLogo","Мультибраузерное тестирование","Thu Feb 05 04:45:16 UTC 2026","passed","Thu Feb 05 04:45:17 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testClickLogo"
