"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ввод неверного логина или пароля","1481","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Thu Oct 23 10:28:32 UTC 2025","passed","Thu Oct 23 10:28:34 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Клик по лого на странице Login","231","testClickLogo","Мультибраузерное тестирование","Thu Oct 23 10:28:25 UTC 2025","passed","Thu Oct 23 10:28:25 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickLogo"
"Вход с пустыми полями логина и пароля","1471","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Thu Oct 23 10:24:02 UTC 2025","passed","Thu Oct 23 10:24:04 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","7792","testSelectCustomRange","Мультибраузерное тестирование","Thu Oct 23 10:26:08 UTC 2025","passed","Thu Oct 23 10:26:16 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2807","testCheckingPasswordVisibility","Мультибраузерное тестирование","Thu Oct 23 10:17:40 UTC 2025","passed","Thu Oct 23 10:17:43 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что можно выбрать интервал 'За неделю'","7283","testSelectWeek","Мультибраузерное тестирование","Thu Oct 23 10:31:48 UTC 2025","passed","Thu Oct 23 10:31:56 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2808","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Thu Oct 23 10:29:55 UTC 2025","passed","Thu Oct 23 10:29:57 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Переключения языка (RU/EN)","1648","testSwitchLanguage","Мультибраузерное тестирование","Thu Oct 23 10:19:05 UTC 2025","passed","Thu Oct 23 10:19:07 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
"Вход с валидными логином и паролем","1017","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Thu Oct 23 10:24:16 UTC 2025","passed","Thu Oct 23 10:24:18 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Введенные данные сохраняются в значение поля","431","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Thu Oct 23 10:23:52 UTC 2025","passed","Thu Oct 23 10:23:52 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Клик по лого на странице Login","238","testClickLogo","Мультибраузерное тестирование","Thu Oct 23 10:18:06 UTC 2025","passed","Thu Oct 23 10:18:06 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","1698","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Thu Oct 23 10:25:56 UTC 2025","passed","Thu Oct 23 10:25:57 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Переключения языка (RU/EN)","1522","testSwitchLanguage","Мультибраузерное тестирование","Thu Oct 23 10:29:14 UTC 2025","passed","Thu Oct 23 10:29:15 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Вход с пустыми полями логина и пароля","1463","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Thu Oct 23 10:28:55 UTC 2025","passed","Thu Oct 23 10:28:56 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За сутки'","7283","testSelectFullDay","Мультибраузерное тестирование","Thu Oct 23 10:21:23 UTC 2025","passed","Thu Oct 23 10:21:30 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
