"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Введенные данные сохраняются в значение поля","384","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Sun Oct 19 16:54:26 UTC 2025","passed","Sun Oct 19 16:54:26 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Вход с пустыми полями логина и пароля","1442","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 19 16:45:55 UTC 2025","passed","Sun Oct 19 16:45:56 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Введенные данные сохраняются в значение поля","380","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Sun Oct 19 17:00:00 UTC 2025","passed","Sun Oct 19 17:00:00 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Переключения языка (RU/EN)","1691","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 19 16:49:50 UTC 2025","passed","Sun Oct 19 16:49:52 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
"Переход по кнопке 'Сменить пароль'","258","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 19 16:58:31 UTC 2025","passed","Sun Oct 19 16:58:31 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Переключения языка (RU/EN)","1512","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 19 17:03:03 UTC 2025","passed","Sun Oct 19 17:03:05 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Вход с пустыми полями логина и пароля","1439","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 19 16:54:37 UTC 2025","passed","Sun Oct 19 16:54:39 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Вход с валидными логином и паролем","31502","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 19 17:01:24 UTC 2025","broken","Sun Oct 19 17:01:56 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1514","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Sun Oct 19 16:56:46 UTC 2025","passed","Sun Oct 19 16:56:48 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Переключения языка (RU/EN)","1533","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 19 16:56:34 UTC 2025","passed","Sun Oct 19 16:56:35 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2675","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 19 16:57:05 UTC 2025","passed","Sun Oct 19 16:57:08 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Ввод неверного логина или пароля","1465","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Oct 19 16:44:21 UTC 2025","passed","Sun Oct 19 16:44:23 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Переход по кнопке 'Сменить пароль'","266","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 19 16:51:35 UTC 2025","passed","Sun Oct 19 16:51:35 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickChangePasswordButton"
"Переход по кнопке 'Сменить пароль'","300","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 19 16:41:58 UTC 2025","passed","Sun Oct 19 16:41:58 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickChangePasswordButton"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2950","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 19 16:41:32 UTC 2025","passed","Sun Oct 19 16:41:35 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Ввод неверного логина или пароля","1410","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Oct 19 16:59:46 UTC 2025","passed","Sun Oct 19 16:59:47 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2692","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 19 16:51:24 UTC 2025","passed","Sun Oct 19 16:51:27 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testCheckingPasswordVisibility"
