"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10568","testGetDataUnitSchema","Мультибраузерное тестирование","Mon Nov 24 20:52:46 UTC 2025","broken","Mon Nov 24 20:52:56 UTC 2025","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений вид График
5. Выбран параметр Замеры тип измерения Спектр
6. Выбран параметр Замеры тип измерения Форма сигнала
7. Выбран параметр Замеры тип измерения Тренд
8. Выбран параметр Замеры тип измерения Орбита","70649","testMeasurementDataGraphParametersMeasurementType","Мультибраузерное тестирование","Mon Nov 24 21:13:33 UTC 2025","broken","Mon Nov 24 21:14:44 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testMeasurementDataGraphParametersMeasurementType"
"Проверка видимости пароля (иконка 'глаз') для поля Текущий пароль на странице Cменить пароль","2739","testCheckingCurrentPasswordVisibility","Мультибраузерное тестирование","Mon Nov 24 21:40:46 UTC 2025","passed","Mon Nov 24 21:40:49 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingCurrentPasswordVisibility"
"Новый пароль и старый одинаковые","577","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Mon Nov 24 21:04:13 UTC 2025","passed","Mon Nov 24 21:04:13 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Новый пароль и старый одинаковые","578","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Mon Nov 24 21:22:50 UTC 2025","passed","Mon Nov 24 21:22:50 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","42676","testUnitDashboardDownloads","Мультибраузерное тестирование","Mon Nov 24 21:02:02 UTC 2025","passed","Mon Nov 24 21:02:44 UTC 2025","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testUnitDashboardDownloads"
"Ввод неверного логина или пароля","1431","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Mon Nov 24 21:09:03 UTC 2025","passed","Mon Nov 24 21:09:04 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2744","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Mon Nov 24 21:41:00 UTC 2025","passed","Mon Nov 24 21:41:03 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","7827","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Mon Nov 24 21:05:00 UTC 2025","passed","Mon Nov 24 21:05:07 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","63572","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","Mon Nov 24 21:14:56 UTC 2025","broken","Mon Nov 24 21:16:00 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
