"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","0","testSelectWorkDay","Мультибраузерное тестирование","Tue Oct 28 21:07:53 UTC 2025","skipped","Tue Oct 28 21:07:53 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","10347","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Tue Oct 28 20:25:21 UTC 2025","passed","Tue Oct 28 20:25:32 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Ввод неверного логина или пароля","1","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Tue Oct 28 20:56:47 UTC 2025","skipped","Tue Oct 28 20:56:47 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Переключения языка (RU/EN)","0","testSwitchLanguage","Мультибраузерное тестирование","Tue Oct 28 20:33:59 UTC 2025","skipped","Tue Oct 28 20:33:59 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Переход по кнопке 'Сменить пароль'","0","testClickChangePasswordButton","Мультибраузерное тестирование","Tue Oct 28 20:56:47 UTC 2025","skipped","Tue Oct 28 20:56:47 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1548","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Tue Oct 28 20:59:20 UTC 2025","passed","Tue Oct 28 20:59:22 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","291","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Oct 28 20:42:32 UTC 2025","passed","Tue Oct 28 20:42:32 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","0","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Tue Oct 28 20:28:32 UTC 2025","skipped","Tue Oct 28 20:28:32 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Переключение языка на форме смены пароля","0","testSwitchLanguage","Мультибраузерное тестирование","Tue Oct 28 20:45:40 UTC 2025","skipped","Tue Oct 28 20:45:40 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSwitchLanguage"
"Проверить, что можно выбрать интервал 'За сутки'","15039","testSelectFullDay","Мультибраузерное тестирование","Tue Oct 28 20:51:42 UTC 2025","passed","Tue Oct 28 20:51:57 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectFullDay"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1617","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Tue Oct 28 20:19:21 UTC 2025","passed","Tue Oct 28 20:19:23 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","8141","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Tue Oct 28 21:00:30 UTC 2025","passed","Tue Oct 28 21:00:38 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","297","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Oct 28 21:00:00 UTC 2025","passed","Tue Oct 28 21:00:01 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2854","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Tue Oct 28 20:19:54 UTC 2025","passed","Tue Oct 28 20:19:56 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Проверить, что можно выбрать интервал 'За год'","0","testSelectYear","Мультибраузерное тестирование","Tue Oct 28 21:07:53 UTC 2025","skipped","Tue Oct 28 21:07:53 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectYear"
"Попытка отправки формы с пустыми полями при смене пароля","623","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Tue Oct 28 20:42:39 UTC 2025","passed","Tue Oct 28 20:42:40 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверить, что можно выбрать интервал 'За неделю'","14552","testSelectWeek","Мультибраузерное тестирование","Tue Oct 28 20:52:28 UTC 2025","passed","Tue Oct 28 20:52:43 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWeek"
"Переключение языка на форме смены пароля","1","testSwitchLanguage","Мультибраузерное тестирование","Tue Oct 28 20:22:57 UTC 2025","skipped","Tue Oct 28 20:22:57 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSwitchLanguage"
"Вход с валидными логином и паролем","1","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Tue Oct 28 20:17:09 UTC 2025","skipped","Tue Oct 28 20:17:09 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За сутки'","14499","testSelectFullDay","Мультибраузерное тестирование","Tue Oct 28 21:04:12 UTC 2025","passed","Tue Oct 28 21:04:27 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectFullDay"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","1","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Oct 28 20:22:57 UTC 2025","skipped","Tue Oct 28 20:22:57 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"","0","beforeMethod","Мультибраузерное тестирование","Tue Oct 28 20:22:57 UTC 2025","broken","Tue Oct 28 20:22:57 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","beforeMethod"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","7018","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Tue Oct 28 21:03:33 UTC 2025","passed","Tue Oct 28 21:03:40 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверить, что можно выбрать интервал 'За сутки'","1","testSelectFullDay","Мультибраузерное тестирование","Tue Oct 28 20:28:32 UTC 2025","skipped","Tue Oct 28 20:28:32 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверить, что можно выбрать интервал 'За месяц'","14231","testSelectMonth","Мультибраузерное тестирование","Tue Oct 28 20:52:05 UTC 2025","passed","Tue Oct 28 20:52:19 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Переключения языка (RU/EN)","1","testSwitchLanguage","Мультибраузерное тестирование","Tue Oct 28 20:17:09 UTC 2025","skipped","Tue Oct 28 20:17:09 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2831","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Tue Oct 28 20:39:40 UTC 2025","passed","Tue Oct 28 20:39:43 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Введенные данные сохраняются в значение поля","1","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Tue Oct 28 20:33:59 UTC 2025","skipped","Tue Oct 28 20:33:59 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Переключение языка на форме смены пароля","1878","testSwitchLanguage","Мультибраузерное тестирование","Tue Oct 28 21:00:18 UTC 2025","passed","Tue Oct 28 21:00:19 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSwitchLanguage"
"","0","beforeMethod","Мультибраузерное тестирование","Tue Oct 28 20:45:40 UTC 2025","broken","Tue Oct 28 20:45:40 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","beforeMethod"
"","0","beforeMethod","Мультибраузерное тестирование","Tue Oct 28 21:07:53 UTC 2025","broken","Tue Oct 28 21:07:53 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","beforeMethod"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","1","testSelectCustomRange","Мультибраузерное тестирование","Tue Oct 28 20:28:32 UTC 2025","skipped","Tue Oct 28 20:28:32 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Вход с валидными логином и паролем","0","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Tue Oct 28 20:56:47 UTC 2025","skipped","Tue Oct 28 20:56:47 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Клик по лого на странице Login","194","testClickLogo","Мультибраузерное тестирование","Tue Oct 28 20:13:58 UTC 2025","passed","Tue Oct 28 20:13:59 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
