"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","10545","testDashboardDownloads","Мультибраузерное тестирование","Fri Apr 24 05:08:22 UTC 2026","broken","Fri Apr 24 05:08:32 UTC 2026","tests.MagazineTest","Браузер Edge","tests.MagazineTest","testDashboardDownloads"
"Проверить, что можно выбрать интервал 'За месяц'","10684","testSelectMonth","Мультибраузерное тестирование","Fri Apr 24 05:29:30 UTC 2026","broken","Fri Apr 24 05:29:41 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За месяц'","10537","testSelectMonth","Мультибраузерное тестирование","Fri Apr 24 05:16:20 UTC 2026","broken","Fri Apr 24 05:16:31 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За год'","10543","testSelectYear","Мультибраузерное тестирование","Fri Apr 24 05:17:18 UTC 2026","broken","Fri Apr 24 05:17:29 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectYear"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","10575","testSelectWorkDay","Мультибраузерное тестирование","Fri Apr 24 05:04:08 UTC 2026","broken","Fri Apr 24 05:04:19 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10552","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Fri Apr 24 05:27:48 UTC 2026","broken","Fri Apr 24 05:27:58 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Новый пароль содержит запрещённое слово (например, Moscow)","2","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Fri Apr 24 04:51:42 UTC 2026","unknown","Fri Apr 24 04:51:42 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"","10582","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Apr 24 05:20:16 UTC 2026","broken","Fri Apr 24 05:20:27 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Повторное использование пароля при смене пароля","1687","testPasswordReuse","Мультибраузерное тестирование","Fri Apr 24 04:59:45 UTC 2026","failed","Fri Apr 24 04:59:47 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testPasswordReuse"
"","10548","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Apr 24 05:08:03 UTC 2026","broken","Fri Apr 24 05:08:13 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
