"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ввод неверного логина или пароля","1559","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Apr 08 04:35:31 UTC 2026","failed","Wed Apr 08 04:35:33 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Повторное использование пароля при смене пароля","1725","testPasswordReuse","Мультибраузерное тестирование","Wed Apr 08 05:13:48 UTC 2026","failed","Wed Apr 08 05:13:49 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testPasswordReuse"
"Клик по лого на странице Login","238","testClickLogo","Мультибраузерное тестирование","Wed Apr 08 05:24:14 UTC 2026","passed","Wed Apr 08 05:24:15 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickLogo"
"Текущий пароль указан неверно при смене пароля","1661","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Wed Apr 08 05:13:04 UTC 2026","failed","Wed Apr 08 05:13:05 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"","21217","testGetDataUnitSchema","Мультибраузерное тестирование","Wed Apr 08 04:38:24 UTC 2026","passed","Wed Apr 08 04:38:46 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","6312","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Apr 08 04:50:49 UTC 2026","passed","Wed Apr 08 04:50:55 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Вход с пустыми полями логина и пароля","1493","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Apr 08 05:24:39 UTC 2026","passed","Wed Apr 08 05:24:41 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","12201","testSelectWorkDay","Мультибраузерное тестирование","Wed Apr 08 04:58:24 UTC 2026","passed","Wed Apr 08 04:58:36 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","57630","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","Wed Apr 08 04:42:03 UTC 2026","broken","Wed Apr 08 04:43:00 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","38163","testDashboardDownloads","Мультибраузерное тестирование","Wed Apr 08 04:59:04 UTC 2026","passed","Wed Apr 08 04:59:42 UTC 2026","tests.AnalyticsTest","Браузер Edge","tests.AnalyticsTest","testDashboardDownloads"
