"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","7673","testSelectWorkDay","Мультибраузерное тестирование","Wed Oct 22 17:01:20 UTC 2025","passed","Wed Oct 22 17:01:28 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Проверить, что можно выбрать интервал 'За месяц'","7259","testSelectMonth","Мультибраузерное тестирование","Wed Oct 22 17:04:01 UTC 2025","passed","Wed Oct 22 17:04:08 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Клик по лого на странице Login","239","testClickLogo","Мультибраузерное тестирование","Wed Oct 22 16:55:37 UTC 2025","passed","Wed Oct 22 16:55:38 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Ввод неверного логина или пароля","1458","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 17:02:21 UTC 2025","passed","Wed Oct 22 17:02:23 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Ввод неверного логина или пароля","1488","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 16:55:45 UTC 2025","passed","Wed Oct 22 16:55:46 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","2201","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Oct 22 17:03:21 UTC 2025","passed","Wed Oct 22 17:03:23 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Введенные данные сохраняются в значение поля","438","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 22 17:02:33 UTC 2025","passed","Wed Oct 22 17:02:33 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Проверить, что можно выбрать интервал 'За неделю'","7289","testSelectWeek","Мультибраузерное тестирование","Wed Oct 22 16:57:50 UTC 2025","passed","Wed Oct 22 16:57:58 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
"Переход по кнопке 'Сменить пароль'","368","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 22 16:55:30 UTC 2025","passed","Wed Oct 22 16:55:30 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickChangePasswordButton"
"Вход с пустыми полями логина и пароля","1465","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 22 17:02:42 UTC 2025","passed","Wed Oct 22 17:02:43 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За неделю'","7242","testSelectWeek","Мультибраузерное тестирование","Wed Oct 22 17:04:16 UTC 2025","passed","Wed Oct 22 17:04:24 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","1518","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Oct 22 16:59:54 UTC 2025","passed","Wed Oct 22 16:59:56 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","7945","testSelectCustomRange","Мультибраузерное тестирование","Wed Oct 22 17:00:16 UTC 2025","passed","Wed Oct 22 17:00:24 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Введенные данные сохраняются в значение поля","433","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 22 16:59:14 UTC 2025","passed","Wed Oct 22 16:59:15 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Переход по кнопке 'Сменить пароль'","314","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 22 17:02:03 UTC 2025","passed","Wed Oct 22 17:02:04 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Ввод неверного логина или пароля","1468","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 16:59:06 UTC 2025","passed","Wed Oct 22 16:59:07 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1567","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Wed Oct 22 16:59:44 UTC 2025","passed","Wed Oct 22 16:59:46 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Переключения языка (RU/EN)","1607","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 22 16:56:18 UTC 2025","passed","Wed Oct 22 16:56:20 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
