"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что можно выбрать интервал 'За неделю'","1491","testSelectWeek","Мультибраузерное тестирование","Mon Oct 20 14:51:01 UTC 2025","broken","Mon Oct 20 14:51:02 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверить, что можно выбрать интервал 'За неделю'","1488","testSelectWeek","Мультибраузерное тестирование","Mon Oct 20 14:54:38 UTC 2025","broken","Mon Oct 20 14:54:39 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверить, что можно выбрать интервал 'За год'","1495","testSelectYear","Мультибраузерное тестирование","Mon Oct 20 14:55:02 UTC 2025","broken","Mon Oct 20 14:55:03 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectYear"
"Проверить, что можно выбрать интервал 'За месяц'","1483","testSelectMonth","Мультибраузерное тестирование","Mon Oct 20 14:54:27 UTC 2025","broken","Mon Oct 20 14:54:29 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2774","testCheckingPasswordVisibility","Мультибраузерное тестирование","Mon Oct 20 14:48:17 UTC 2025","passed","Mon Oct 20 14:48:20 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Вход с пустыми полями логина и пароля","1523","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 14:46:07 UTC 2025","passed","Mon Oct 20 14:46:09 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Переключения языка (RU/EN)","1674","testSwitchLanguage","Мультибраузерное тестирование","Mon Oct 20 14:46:19 UTC 2025","passed","Mon Oct 20 14:46:21 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
"Проверить, что можно выбрать интервал 'За год'","1494","testSelectYear","Мультибраузерное тестирование","Mon Oct 20 14:51:23 UTC 2025","broken","Mon Oct 20 14:51:24 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectYear"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1616","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Mon Oct 20 14:46:32 UTC 2025","passed","Mon Oct 20 14:46:34 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","1502","testSelectWorkDay","Мультибраузерное тестирование","Mon Oct 20 14:47:52 UTC 2025","broken","Mon Oct 20 14:47:53 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Проверить, что можно выбрать интервал 'За месяц'","1498","testSelectMonth","Мультибраузерное тестирование","Mon Oct 20 14:50:52 UTC 2025","broken","Mon Oct 20 14:50:54 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2756","testCheckingPasswordVisibility","Мультибраузерное тестирование","Mon Oct 20 14:51:37 UTC 2025","passed","Mon Oct 20 14:51:40 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что можно выбрать интервал 'За сутки'","1492","testSelectFullDay","Мультибраузерное тестирование","Mon Oct 20 14:54:16 UTC 2025","broken","Mon Oct 20 14:54:17 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectFullDay"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1610","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Mon Oct 20 14:49:42 UTC 2025","passed","Mon Oct 20 14:49:44 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Вход с пустыми полями логина и пароля","1488","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 14:49:23 UTC 2025","passed","Mon Oct 20 14:49:25 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Вход с валидными логином и паролем","0","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 14:48:07 UTC 2025","unknown","Mon Oct 20 14:48:07 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Введенные данные сохраняются в значение поля","463","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Mon Oct 20 14:45:56 UTC 2025","passed","Mon Oct 20 14:45:56 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Вход с валидными логином и паролем","1","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 14:44:52 UTC 2025","unknown","Mon Oct 20 14:44:52 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","1482","testSelectWorkDay","Мультибраузерное тестирование","Mon Oct 20 14:51:12 UTC 2025","broken","Mon Oct 20 14:51:13 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Клик по лого на странице Login","232","testClickLogo","Мультибраузерное тестирование","Mon Oct 20 14:48:44 UTC 2025","passed","Mon Oct 20 14:48:44 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","1512","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Mon Oct 20 14:50:18 UTC 2025","broken","Mon Oct 20 14:50:20 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Переключения языка (RU/EN)","1597","testSwitchLanguage","Мультибраузерное тестирование","Mon Oct 20 14:52:37 UTC 2025","passed","Mon Oct 20 14:52:39 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
