"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Переход по кнопке 'Сменить пароль'","291","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Mar 11 04:49:44 UTC 2026","passed","Wed Mar 11 04:49:44 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","947","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","Wed Mar 11 04:19:22 UTC 2026","passed","Wed Mar 11 04:19:23 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Проверить, что можно выбрать интервал 'За месяц'","12890","testSelectMonth","Мультибраузерное тестирование","Wed Mar 11 04:26:22 UTC 2026","passed","Wed Mar 11 04:26:34 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За год'","13580","testSelectYear","Мультибраузерное тестирование","Wed Mar 11 04:27:24 UTC 2026","passed","Wed Mar 11 04:27:38 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectYear"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","6481","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Mar 11 04:20:01 UTC 2026","passed","Wed Mar 11 04:20:08 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","13601","testSelectCustomRange","Мультибраузерное тестирование","Wed Mar 11 04:46:48 UTC 2026","passed","Wed Mar 11 04:47:01 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Состояние и прогнозирование
5. Меняю вид отображения на Шкала","21766","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","Wed Mar 11 04:37:31 UTC 2026","passed","Wed Mar 11 04:37:53 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль События
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль События
9. Данные в таблице заполнены","20685","testDashboardDownloads","Мультибраузерное тестирование","Wed Mar 11 04:07:49 UTC 2026","passed","Wed Mar 11 04:08:10 UTC 2026","tests.EventsTest","Браузер Chrome","tests.EventsTest","testDashboardDownloads"
"Попытка отправки формы с пустыми полями при смене пароля","1568","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Wed Mar 11 04:41:08 UTC 2026","passed","Wed Mar 11 04:41:09 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверить, что можно выбрать интервал 'За месяц'","14456","testSelectMonth","Мультибраузерное тестирование","Wed Mar 11 04:47:31 UTC 2026","passed","Wed Mar 11 04:47:46 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Клик по лого на странице Сменить пароль ","372","testClickLogo","Мультибраузерное тестирование","Wed Mar 11 04:18:36 UTC 2026","passed","Wed Mar 11 04:18:36 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testClickLogo"
"Переключения языка (RU/EN)","1635","testSwitchLanguage","Мультибраузерное тестирование","Wed Mar 11 04:29:26 UTC 2026","passed","Wed Mar 11 04:29:28 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Ввод неверного логина или пароля","1487","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Mar 11 04:06:48 UTC 2026","passed","Wed Mar 11 04:06:49 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"","18757","testGetDataUnitSchema","Мультибраузерное тестирование","Wed Mar 11 04:51:35 UTC 2026","passed","Wed Mar 11 04:51:53 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
