"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что можно выбрать интервал 'За месяц'","10552","testSelectMonth","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За сутки'","10560","testSelectFullDay","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверить, что можно выбрать интервал 'За сутки'","0","testSelectFullDay","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectFullDay"
"Клик по лого на странице Login","203","testClickLogo","Мультибраузерное тестирование","2026-09-08","passed","2026-09-08","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","10554","testDashboardDownloads","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.MagazineTest","Браузер Edge","tests.MagazineTest","testDashboardDownloads"
"Проверить, что можно выбрать интервал 'За неделю'","10560","testSelectWeek","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
"Вход с валидными логином и паролем","0","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"","0","beforeMethod","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.MagazineTest","Браузер Yandex","tests.MagazineTest","beforeMethod"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2851","testCheckingPasswordVisibility","Мультибраузерное тестирование","2026-09-08","passed","2026-09-08","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Текущий пароль указан неверно при смене пароля","1636","testCurrentPasswordIncorrect","Мультибраузерное тестирование","2026-09-08","failed","2026-09-08","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Проверка поля Пароль на sql инъекцию на странице Логин","1594","testSqlInjectionFieldPassword","Мультибраузерное тестирование","2026-09-08","passed","2026-09-08","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"Введенные данные сохраняются в значение поля","432","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","2026-09-08","passed","2026-09-08","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","10550","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Вход с валидными логином и паролем","10623","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Переключения языка (RU/EN)","0","testSwitchLanguage","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","10563","testUnitDashboardDownloads","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testUnitDashboardDownloads"
"","0","testGetDataUnitSchema","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10560","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Новый пароль и старый одинаковые","0","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Переключения языка (RU/EN)","1708","testSwitchLanguage","Мультибраузерное тестирование","2026-09-08","passed","2026-09-08","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
"Проверка работы пользовательского временного интервала","0","testReceivingDataForShiftEvents","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Переключение языка на форме смены пароля","0","testSwitchLanguage","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSwitchLanguage"
"","10620","testGetDataUnitSchema","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","0","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","2026-09-08","skipped","2026-09-08","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","10573","testDashboardDownloads","Мультибраузерное тестирование","2026-09-08","broken","2026-09-08","tests.AnalyticsTest","Браузер Edge","tests.AnalyticsTest","testDashboardDownloads"
