"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19445","testGetDataUnitSchema","Мультибраузерное тестирование","Sat Jan 17 17:21:20 UTC 2026","passed","Sat Jan 17 17:21:39 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема
7. Перешел к станции СКРУ-3
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема","55060","testStationDashboardDownloads","Мультибраузерное тестирование","Sat Jan 17 18:09:28 UTC 2026","passed","Sat Jan 17 18:10:23 UTC 2026","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testStationDashboardDownloads"
"Текущий пароль указан неверно при смене пароля","1575","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Sat Jan 17 17:52:01 UTC 2026","passed","Sat Jan 17 17:52:03 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Вход с валидными логином и паролем","5539","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sat Jan 17 17:41:06 UTC 2026","passed","Sat Jan 17 17:41:11 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1529","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Sat Jan 17 17:30:15 UTC 2026","passed","Sat Jan 17 17:30:17 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Проверить, что можно выбрать интервал 'За сутки'","13667","testSelectFullDay","Мультибраузерное тестирование","Sat Jan 17 18:19:44 UTC 2026","passed","Sat Jan 17 18:19:58 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectFullDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G08
4. Модуль Схема окно Данные измерений вид График
5. Выбран параметр Замеры тип измерения Спектр
6. Выбран параметр Замеры тип измерения Форма сигнала
7. Выбран параметр Замеры тип измерения Тренд
8. Выбран параметр Замеры тип измерения Орбита","44541","testMeasurementDataGraphParametersMeasurementType","Мультибраузерное тестирование","Sat Jan 17 17:23:41 UTC 2026","broken","Sat Jan 17 17:24:25 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersMeasurementType"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2780","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Sat Jan 17 17:30:46 UTC 2026","passed","Sat Jan 17 17:30:49 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Новый пароль и старый одинаковые","579","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Sat Jan 17 17:52:25 UTC 2026","passed","Sat Jan 17 17:52:25 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2795","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sat Jan 17 17:18:56 UTC 2026","passed","Sat Jan 17 17:18:59 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","51177","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","Sat Jan 17 17:24:35 UTC 2026","broken","Sat Jan 17 17:25:26 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
"Новый пароль содержит запрещённое слово (например, Moscow)","0","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Sat Jan 17 17:39:31 UTC 2026","unknown","Sat Jan 17 17:39:31 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"Проверить, что можно выбрать интервал 'За месяц'","13455","testSelectMonth","Мультибраузерное тестирование","Sat Jan 17 18:20:05 UTC 2026","passed","Sat Jan 17 18:20:19 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","12308","testSelectWorkDay","Мультибраузерное тестирование","Sat Jan 17 17:59:57 UTC 2026","passed","Sat Jan 17 18:00:10 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWorkDay"
