"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"3","Авторизация и аутентификация","0","Страница Сменить пароль","30","0","","0"
"0","Авторизация и аутентификация","0","Страница Логин","24","0","","0"
"1","Статичные элементы","0","Панель временного интервала","23","0","","0"
"0","Безопасность","0","SQL-injection","3","0","","0"
"0","Авторизация и аутентификация","0","Проверка видимости пароля (иконка 'глаз') на странице Login","3","0","","0"
