"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Текущий пароль указан неверно при смене пароля","1025","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Wed Nov 05 06:03:59 UTC 2025","passed","Wed Nov 05 06:04:00 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Проверить, что можно выбрать интервал 'За сутки'","12642","testSelectFullDay","Мультибраузерное тестирование","Wed Nov 05 05:54:18 UTC 2025","passed","Wed Nov 05 05:54:31 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
"Вход с пустыми полями логина и пароля","1481","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Nov 05 06:02:14 UTC 2025","passed","Wed Nov 05 06:02:16 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","7690","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Nov 05 05:53:29 UTC 2025","passed","Wed Nov 05 05:53:36 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","9303","testSelectCustomRange","Мультибраузерное тестирование","Wed Nov 05 06:05:55 UTC 2025","passed","Wed Nov 05 06:06:05 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2802","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Wed Nov 05 05:57:43 UTC 2025","passed","Wed Nov 05 05:57:46 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","325","testHelperCurrentPassword","Мультибраузерное тестирование","Wed Nov 05 05:52:28 UTC 2025","passed","Wed Nov 05 05:52:29 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Новый пароль содержит запрещённое слово (например, Moscow)","1","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Wed Nov 05 05:50:05 UTC 2025","unknown","Wed Nov 05 05:50:05 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"Клик по лого на странице Сменить пароль ","411","testClickLogo","Мультибраузерное тестирование","Wed Nov 05 05:52:12 UTC 2025","passed","Wed Nov 05 05:52:12 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testClickLogo"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","8189","testSelectWorkDay","Мультибраузерное тестирование","Wed Nov 05 06:00:48 UTC 2025","passed","Wed Nov 05 06:00:57 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWorkDay"
