"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Вход с валидными логином и паролем","1053","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 22 17:48:40 UTC 2025","passed","Wed Oct 22 17:48:41 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За неделю'","7206","testSelectWeek","Мультибраузерное тестирование","Wed Oct 22 17:46:33 UTC 2025","passed","Wed Oct 22 17:46:40 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2818","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:40:10 UTC 2025","passed","Wed Oct 22 17:40:13 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Вход с пустыми полями логина и пароля","1427","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 22 17:43:31 UTC 2025","passed","Wed Oct 22 17:43:32 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Ввод неверного логина или пароля","1445","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 17:38:51 UTC 2025","passed","Wed Oct 22 17:38:52 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Переключение языка на форме смены пароля","1798","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 22 17:45:12 UTC 2025","passed","Wed Oct 22 17:45:14 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2840","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:38:20 UTC 2025","passed","Wed Oct 22 17:38:23 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что можно выбрать интервал 'За месяц'","6702","testSelectMonth","Мультибраузерное тестирование","Wed Oct 22 17:46:15 UTC 2025","passed","Wed Oct 22 17:46:22 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За месяц'","6744","testSelectMonth","Мультибраузерное тестирование","Wed Oct 22 17:41:39 UTC 2025","passed","Wed Oct 22 17:41:45 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","1466","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Oct 22 17:45:22 UTC 2025","passed","Wed Oct 22 17:45:23 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1535","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Wed Oct 22 17:49:00 UTC 2025","passed","Wed Oct 22 17:49:01 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Введенные данные сохраняются в значение поля","383","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 22 17:48:18 UTC 2025","passed","Wed Oct 22 17:48:18 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Ввод неверного логина или пароля","1422","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 17:48:04 UTC 2025","passed","Wed Oct 22 17:48:06 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Вход с валидными логином и паролем","997","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Oct 22 17:43:45 UTC 2025","passed","Wed Oct 22 17:43:46 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Проверить, что можно выбрать интервал 'За неделю'","7081","testSelectWeek","Мультибраузерное тестирование","Wed Oct 22 17:51:03 UTC 2025","passed","Wed Oct 22 17:51:10 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectWeek"
"Введенные данные сохраняются в значение поля","393","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Oct 22 17:43:21 UTC 2025","passed","Wed Oct 22 17:43:22 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Проверить, что можно выбрать интервал 'За сутки'","6737","testSelectFullDay","Мультибраузерное тестирование","Wed Oct 22 17:41:22 UTC 2025","passed","Wed Oct 22 17:41:29 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверить, что можно выбрать интервал 'За год'","7240","testSelectYear","Мультибраузерное тестирование","Wed Oct 22 17:47:12 UTC 2025","passed","Wed Oct 22 17:47:19 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectYear"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","271","testHelperCurrentPassword","Мультибраузерное тестирование","Wed Oct 22 17:40:26 UTC 2025","passed","Wed Oct 22 17:40:26 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Проверить, что можно выбрать интервал 'За год'","6736","testSelectYear","Мультибраузерное тестирование","Wed Oct 22 17:42:24 UTC 2025","passed","Wed Oct 22 17:42:30 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectYear"
"Проверить, что можно выбрать интервал 'За сутки'","7205","testSelectFullDay","Мультибраузерное тестирование","Wed Oct 22 17:46:01 UTC 2025","passed","Wed Oct 22 17:46:09 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","7896","testSelectCustomRange","Мультибраузерное тестирование","Wed Oct 22 17:50:17 UTC 2025","passed","Wed Oct 22 17:50:24 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Проверить, что можно выбрать интервал 'За сутки'","7203","testSelectFullDay","Мультибраузерное тестирование","Wed Oct 22 17:50:34 UTC 2025","passed","Wed Oct 22 17:50:41 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectFullDay"
"Клик по лого на странице Login","181","testClickLogo","Мультибраузерное тестирование","Wed Oct 22 17:47:53 UTC 2025","passed","Wed Oct 22 17:47:53 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickLogo"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","2234","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Oct 22 17:40:54 UTC 2025","passed","Wed Oct 22 17:40:56 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","1462","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Oct 22 17:49:58 UTC 2025","passed","Wed Oct 22 17:50:00 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","277","testHelperCurrentPassword","Мультибраузерное тестирование","Wed Oct 22 17:45:01 UTC 2025","passed","Wed Oct 22 17:45:01 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Проверка видимости пароля (иконка 'глаз') для поля Текущий пароль на странице Cменить пароль","2804","testCheckingCurrentPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:39:57 UTC 2025","passed","Wed Oct 22 17:40:00 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingCurrentPasswordVisibility"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","7626","testSelectWorkDay","Мультибраузерное тестирование","Wed Oct 22 17:42:09 UTC 2025","passed","Wed Oct 22 17:42:17 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Проверить, что можно выбрать интервал 'За год'","2590","testSelectYear","Мультибраузерное тестирование","Wed Oct 22 17:51:34 UTC 2025","broken","Wed Oct 22 17:51:37 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectYear"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","7543","testSelectCustomRange","Мультибраузерное тестирование","Wed Oct 22 17:45:46 UTC 2025","passed","Wed Oct 22 17:45:54 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Переход по кнопке 'Сменить пароль'","275","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Oct 22 17:47:42 UTC 2025","passed","Wed Oct 22 17:47:42 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1545","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Wed Oct 22 17:44:27 UTC 2025","passed","Wed Oct 22 17:44:28 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Переключения языка (RU/EN)","1470","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 22 17:48:51 UTC 2025","passed","Wed Oct 22 17:48:52 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","1498","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Wed Oct 22 17:40:43 UTC 2025","passed","Wed Oct 22 17:40:45 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Проверить, что можно выбрать интервал 'За месяц'","7199","testSelectMonth","Мультибраузерное тестирование","Wed Oct 22 17:50:49 UTC 2025","passed","Wed Oct 22 17:50:56 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2796","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:44:48 UTC 2025","passed","Wed Oct 22 17:44:51 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Переключения языка (RU/EN)","1532","testSwitchLanguage","Мультибраузерное тестирование","Wed Oct 22 17:44:12 UTC 2025","passed","Wed Oct 22 17:44:14 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Ввод неверного логина или пароля","1428","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Oct 22 17:43:10 UTC 2025","passed","Wed Oct 22 17:43:11 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2689","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:42:40 UTC 2025","passed","Wed Oct 22 17:42:43 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","2631","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Oct 22 17:50:07 UTC 2025","passed","Wed Oct 22 17:50:10 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2795","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Wed Oct 22 17:49:20 UTC 2025","passed","Wed Oct 22 17:49:23 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
