"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","23538","testDashboardDownloads","Мультибраузерное тестирование","Mon Jan 05 03:51:32 UTC 2026","passed","Mon Jan 05 03:51:55 UTC 2026","tests.AnalyticsTest","Браузер Chrome","tests.AnalyticsTest","testDashboardDownloads"
"Попытка отправки формы с пустыми полями при смене пароля","1554","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Mon Jan 05 04:26:02 UTC 2026","passed","Mon Jan 05 04:26:04 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверка работы пользовательского временного интервала","17407","testReceivingDataForShiftEvents","Мультибраузерное тестирование","Mon Jan 05 04:30:42 UTC 2026","passed","Mon Jan 05 04:31:00 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Проверить, что можно выбрать интервал 'За неделю'","12954","testSelectWeek","Мультибраузерное тестирование","Mon Jan 05 04:32:17 UTC 2026","passed","Mon Jan 05 04:32:30 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверить, что можно выбрать интервал 'За неделю'","14476","testSelectWeek","Мультибраузерное тестирование","Mon Jan 05 04:11:45 UTC 2026","passed","Mon Jan 05 04:11:59 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
"","18473","testGetDataUnitSchema","Мультибраузерное тестирование","Mon Jan 05 04:16:08 UTC 2026","passed","Mon Jan 05 04:16:27 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль События
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль События
9. Данные в таблице заполнены","18913","testDashboardDownloads","Мультибраузерное тестирование","Mon Jan 05 04:14:45 UTC 2026","passed","Mon Jan 05 04:15:04 UTC 2026","tests.EventsTest","Браузер Edge","tests.EventsTest","testDashboardDownloads"
"Проверить, что можно выбрать интервал 'За месяц'","13925","testSelectMonth","Мультибраузерное тестирование","Mon Jan 05 04:11:24 UTC 2026","passed","Mon Jan 05 04:11:38 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","6390","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Mon Jan 05 04:05:58 UTC 2026","passed","Mon Jan 05 04:06:05 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","922","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","Mon Jan 05 04:46:40 UTC 2026","passed","Mon Jan 05 04:46:41 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2658","testCheckingPasswordVisibility","Мультибраузерное тестирование","Mon Jan 05 04:13:22 UTC 2026","passed","Mon Jan 05 04:13:25 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверка поля Пароль на sql инъекцию на странице Логин","1439","testSqlInjectionFieldPassword","Мультибраузерное тестирование","Mon Jan 05 04:03:38 UTC 2026","passed","Mon Jan 05 04:03:39 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","5432","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Mon Jan 05 04:47:25 UTC 2026","passed","Mon Jan 05 04:47:31 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","23546","testDashboardDownloads","Мультибраузерное тестирование","Mon Jan 05 04:33:23 UTC 2026","passed","Mon Jan 05 04:33:47 UTC 2026","tests.AnalyticsTest","Браузер Yandex","tests.AnalyticsTest","testDashboardDownloads"
"Клик по лого на странице Login","177","testClickLogo","Мультибраузерное тестирование","Mon Jan 05 03:52:26 UTC 2026","passed","Mon Jan 05 03:52:26 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Переключения языка (RU/EN)","1527","testSwitchLanguage","Мультибраузерное тестирование","Mon Jan 05 04:35:12 UTC 2026","passed","Mon Jan 05 04:35:13 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
