"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Переключения языка (RU/EN)","1716","testSwitchLanguage","Мультибраузерное тестирование","Tue Apr 28 05:53:45 UTC 2026","passed","Tue Apr 28 05:53:46 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"","10608","testGetDataUnitSchema","Мультибраузерное тестирование","Tue Apr 28 05:29:29 UTC 2026","broken","Tue Apr 28 05:29:40 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"","10614","testGetDataUnitSchema","Мультибраузерное тестирование","Tue Apr 28 05:30:26 UTC 2026","broken","Tue Apr 28 05:30:36 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","10606","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","Tue Apr 28 05:31:21 UTC 2026","broken","Tue Apr 28 05:31:32 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
"Логин указан неверно при смене пароля","1668","testLoginIncorrect","Мультибраузерное тестирование","Tue Apr 28 05:59:22 UTC 2026","failed","Tue Apr 28 05:59:23 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testLoginIncorrect"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль События
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль События
9. Данные в таблице заполнены","10595","testDashboardDownloads","Мультибраузерное тестирование","Tue Apr 28 05:53:55 UTC 2026","broken","Tue Apr 28 05:54:06 UTC 2026","tests.EventsTest","Браузер Yandex","tests.EventsTest","testDashboardDownloads"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","10953","testDashboardDownloads","Мультибраузерное тестирование","Tue Apr 28 05:27:13 UTC 2026","broken","Tue Apr 28 05:27:24 UTC 2026","tests.AnalyticsTest","Браузер Chrome","tests.AnalyticsTest","testDashboardDownloads"
"","10619","testGetDataUnitSchema","Мультибраузерное тестирование","Tue Apr 28 05:29:11 UTC 2026","broken","Tue Apr 28 05:29:21 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"","10618","testGetDataUnitSchema","Мультибраузерное тестирование","Tue Apr 28 05:30:08 UTC 2026","broken","Tue Apr 28 05:30:18 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2721","testCheckingPasswordVisibility","Мультибраузерное тестирование","Tue Apr 28 05:52:18 UTC 2026","passed","Tue Apr 28 05:52:21 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","10587","testSelectWorkDay","Мультибраузерное тестирование","Tue Apr 28 05:38:56 UTC 2026","broken","Tue Apr 28 05:39:07 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","326","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Apr 28 05:34:09 UTC 2026","passed","Tue Apr 28 05:34:10 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","10571","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Tue Apr 28 05:48:28 UTC 2026","broken","Tue Apr 28 05:48:38 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
