"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Текущий пароль указан неверно при смене пароля","1600","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Fri Feb 27 04:43:37 UTC 2026","passed","Fri Feb 27 04:43:38 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","48300","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Fri Feb 27 04:26:37 UTC 2026","passed","Fri Feb 27 04:27:26 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Логин указан неверно при смене пароля","1613","testLoginIncorrect","Мультибраузерное тестирование","Fri Feb 27 05:04:52 UTC 2026","passed","Fri Feb 27 05:04:53 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testLoginIncorrect"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","12276","testSelectCustomRange","Мультибраузерное тестирование","Fri Feb 27 05:10:59 UTC 2026","passed","Fri Feb 27 05:11:12 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Переключение языка на форме смены пароля","1758","testSwitchLanguage","Мультибраузерное тестирование","Fri Feb 27 04:23:25 UTC 2026","passed","Fri Feb 27 04:23:27 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSwitchLanguage"
"Переход по кнопке 'Сменить пароль'","323","testClickChangePasswordButton","Мультибраузерное тестирование","Fri Feb 27 04:10:09 UTC 2026","passed","Fri Feb 27 04:10:09 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickChangePasswordButton"
"","18156","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Feb 27 04:35:37 UTC 2026","passed","Fri Feb 27 04:35:55 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема
7. Перешел к станции СКРУ-3
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема","61599","testStationDashboardDownloads","Мультибраузерное тестирование","Fri Feb 27 04:40:06 UTC 2026","passed","Fri Feb 27 04:41:08 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStationDashboardDownloads"
"","21521","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Feb 27 04:34:09 UTC 2026","passed","Fri Feb 27 04:34:30 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","6872","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Fri Feb 27 04:44:51 UTC 2026","passed","Fri Feb 27 04:44:58 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"","18727","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Feb 27 04:56:01 UTC 2026","passed","Fri Feb 27 04:56:20 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Клик по лого на странице Login","190","testClickLogo","Мультибраузерное тестирование","Fri Feb 27 04:32:09 UTC 2026","passed","Fri Feb 27 04:32:09 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
"","18094","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Feb 27 04:35:07 UTC 2026","passed","Fri Feb 27 04:35:25 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Клик по лого на странице Сменить пароль ","362","testClickLogo","Мультибраузерное тестирование","Fri Feb 27 05:04:21 UTC 2026","passed","Fri Feb 27 05:04:21 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testClickLogo"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Состояние и прогнозирование
5. Меняю вид отображения на Шкала","24074","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","Fri Feb 27 04:41:15 UTC 2026","passed","Fri Feb 27 04:41:39 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"Проверка поля Пароль на sql инъекцию на странице Логин","1438","testSqlInjectionFieldPassword","Мультибраузерное тестирование","Fri Feb 27 05:03:42 UTC 2026","passed","Fri Feb 27 05:03:44 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"Новый пароль содержит запрещённое слово (например, Moscow)","0","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Fri Feb 27 04:51:59 UTC 2026","unknown","Fri Feb 27 04:51:59 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","20842","testDashboardDownloads","Мультибраузерное тестирование","Fri Feb 27 04:14:19 UTC 2026","passed","Fri Feb 27 04:14:40 UTC 2026","tests.MagazineTest","Браузер Chrome","tests.MagazineTest","testDashboardDownloads"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","25972","testDashboardDownloads","Мультибраузерное тестирование","Fri Feb 27 04:31:13 UTC 2026","passed","Fri Feb 27 04:31:38 UTC 2026","tests.AnalyticsTest","Браузер Edge","tests.AnalyticsTest","testDashboardDownloads"
"Вход с валидными логином и паролем","5605","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Fri Feb 27 04:32:48 UTC 2026","passed","Fri Feb 27 04:32:53 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","45480","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Fri Feb 27 04:47:39 UTC 2026","passed","Fri Feb 27 04:48:25 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Логин указан неверно при смене пароля","1661","testLoginIncorrect","Мультибраузерное тестирование","Fri Feb 27 04:43:57 UTC 2026","passed","Fri Feb 27 04:43:59 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testLoginIncorrect"
"Повторное использование пароля при смене пароля","1657","testPasswordReuse","Мультибраузерное тестирование","Fri Feb 27 05:05:20 UTC 2026","passed","Fri Feb 27 05:05:21 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testPasswordReuse"
"Переключение языка на форме смены пароля","1773","testSwitchLanguage","Мультибраузерное тестирование","Fri Feb 27 04:44:40 UTC 2026","passed","Fri Feb 27 04:44:42 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSwitchLanguage"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1523","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Fri Feb 27 05:03:33 UTC 2026","passed","Fri Feb 27 05:03:35 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Повторное использование пароля при смене пароля","1685","testPasswordReuse","Мультибраузерное тестирование","Fri Feb 27 04:23:05 UTC 2026","passed","Fri Feb 27 04:23:07 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testPasswordReuse"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","28070","testDashboardDownloads","Мультибраузерное тестирование","Fri Feb 27 04:09:22 UTC 2026","passed","Fri Feb 27 04:09:50 UTC 2026","tests.AnalyticsTest","Браузер Chrome","tests.AnalyticsTest","testDashboardDownloads"
"Переключения языка (RU/EN)","1765","testSwitchLanguage","Мультибраузерное тестирование","Fri Feb 27 04:11:12 UTC 2026","passed","Fri Feb 27 04:11:14 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testSwitchLanguage"
