"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Состояние и прогнозирование
5. Меняю вид отображения на Шкала","31315","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","Thu Feb 12 04:30:18 UTC 2026","broken","Thu Feb 12 04:30:49 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"","14187","testGetDataUnitSchema","Мультибраузерное тестирование","Thu Feb 12 05:03:38 UTC 2026","broken","Thu Feb 12 05:03:52 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Yandex","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1493","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Thu Feb 12 04:51:35 UTC 2026","passed","Thu Feb 12 04:51:36 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2720","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Thu Feb 12 05:11:23 UTC 2026","passed","Thu Feb 12 05:11:26 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","4596","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Thu Feb 12 04:34:01 UTC 2026","passed","Thu Feb 12 04:34:06 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","42137","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Thu Feb 12 04:36:03 UTC 2026","passed","Thu Feb 12 04:36:45 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2764","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Thu Feb 12 04:32:18 UTC 2026","passed","Thu Feb 12 04:32:21 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","33257","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Thu Feb 12 05:16:42 UTC 2026","passed","Thu Feb 12 05:17:15 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Повторное использование пароля при смене пароля","1613","testPasswordReuse","Мультибраузерное тестирование","Thu Feb 12 05:12:32 UTC 2026","passed","Thu Feb 12 05:12:34 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testPasswordReuse"
"Вход с валидными логином и паролем","6191","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Thu Feb 12 04:42:48 UTC 2026","passed","Thu Feb 12 04:42:54 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
