"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка видимости пароля (иконка 'глаз') для поля Текущий пароль на странице Cменить пароль","2768","testCheckingCurrentPasswordVisibility","Мультибраузерное тестирование","Tue Nov 11 21:43:36 UTC 2025","passed","Tue Nov 11 21:43:38 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingCurrentPasswordVisibility"
"Вход с пустыми полями логина и пароля","1434","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Tue Nov 11 21:42:57 UTC 2025","passed","Tue Nov 11 21:42:58 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Введенные данные сохраняются в значение поля","406","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Tue Nov 11 21:36:49 UTC 2025","passed","Tue Nov 11 21:36:49 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"Проверить, что можно выбрать интервал 'За сутки'","15069","testSelectFullDay","Мультибраузерное тестирование","Tue Nov 11 21:51:22 UTC 2025","passed","Tue Nov 11 21:51:37 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверить, что можно выбрать интервал 'За неделю'","13998","testSelectWeek","Мультибраузерное тестирование","Tue Nov 11 21:40:43 UTC 2025","passed","Tue Nov 11 21:40:57 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2747","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Tue Nov 11 21:49:33 UTC 2025","passed","Tue Nov 11 21:49:36 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","7726","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Tue Nov 11 21:50:25 UTC 2025","passed","Tue Nov 11 21:50:32 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Ввод неверного логина или пароля","1455","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Tue Nov 11 21:36:38 UTC 2025","passed","Tue Nov 11 21:36:40 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","270","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Nov 11 21:49:44 UTC 2025","passed","Tue Nov 11 21:49:44 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Вход с валидными логином и паролем","1060","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Tue Nov 11 21:37:06 UTC 2025","passed","Tue Nov 11 21:37:07 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
