"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2755","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Sun Nov 09 08:13:31 UTC 2025","passed","Sun Nov 09 08:13:34 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Текущий пароль указан неверно при смене пароля","931","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Sun Nov 09 08:00:49 UTC 2025","passed","Sun Nov 09 08:00:50 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","285","testHelperCurrentPassword","Мультибраузерное тестирование","Sun Nov 09 07:47:54 UTC 2025","passed","Sun Nov 09 07:47:54 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Попытка отправки формы с пустыми полями при смене пароля","584","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Sun Nov 09 08:14:42 UTC 2025","passed","Sun Nov 09 08:14:42 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Данные измерений'","45891","testMeasurementDataWindowCoversEntireWorkArea","Мультибраузерное тестирование","Sun Nov 09 07:56:28 UTC 2025","passed","Sun Nov 09 07:57:14 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testMeasurementDataWindowCoversEntireWorkArea"
"Клик по лого на странице Сменить пароль ","374","testClickLogo","Мультибраузерное тестирование","Sun Nov 09 07:47:36 UTC 2025","passed","Sun Nov 09 07:47:37 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testClickLogo"
"Переключение языка на форме смены пароля","1711","testSwitchLanguage","Мультибраузерное тестирование","Sun Nov 09 08:01:54 UTC 2025","passed","Sun Nov 09 08:01:56 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSwitchLanguage"
"Клик по лого на странице Login","193","testClickLogo","Мультибраузерное тестирование","Sun Nov 09 07:39:56 UTC 2025","passed","Sun Nov 09 07:39:56 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Переключения языка (RU/EN)","1507","testSwitchLanguage","Мультибраузерное тестирование","Sun Nov 09 07:54:06 UTC 2025","passed","Sun Nov 09 07:54:08 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Попытка SQL-injection в поля логина не должна приводить к успешной аутентификации","1539","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Sun Nov 09 08:00:00 UTC 2025","passed","Sun Nov 09 08:00:02 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
