"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тип объекта 'Агрегат' модуль 'Схема' отображение рабочей области","47498","testWorkAreaDisplay","Мультибраузерное тестирование","Sun Nov 09 16:41:35 UTC 2025","passed","Sun Nov 09 16:42:23 UTC 2025","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testWorkAreaDisplay"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'Мероприятия ТОиР'","43365","testTableDataWindowCoversEntireWorkAreaTabMachineArrangements","Мультибраузерное тестирование","Sun Nov 09 16:56:14 UTC 2025","broken","Sun Nov 09 16:56:57 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabMachineArrangements"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Схема агрегата'","41999","testUnitSchematicWindowCoversEntireWorkArea","Мультибраузерное тестирование","Sun Nov 09 17:16:58 UTC 2025","passed","Sun Nov 09 17:17:40 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testUnitSchematicWindowCoversEntireWorkArea"
"Текущий пароль указан неверно при смене пароля","914","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Sun Nov 09 16:43:27 UTC 2025","passed","Sun Nov 09 16:43:28 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Логин указан неверно при смене пароля","898","testLoginIncorrect","Мультибраузерное тестирование","Sun Nov 09 16:43:54 UTC 2025","passed","Sun Nov 09 16:43:55 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testLoginIncorrect"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'Отчеты'","42103","testTableDataWindowCoversEntireWorkAreaTabReports","Мультибраузерное тестирование","Sun Nov 09 16:58:03 UTC 2025","passed","Sun Nov 09 16:58:45 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabReports"
"Новый пароль и старый одинаковые","584","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Sun Nov 09 17:02:17 UTC 2025","passed","Sun Nov 09 17:02:18 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Клик по лого на странице Сменить пароль ","349","testClickLogo","Мультибраузерное тестирование","Sun Nov 09 17:19:22 UTC 2025","passed","Sun Nov 09 17:19:23 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testClickLogo"
"Попытка SQL-injection в поля логина не должна приводить к успешной аутентификации","1520","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Sun Nov 09 17:00:44 UTC 2025","passed","Sun Nov 09 17:00:46 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Работа вкладки Данные измерений модуля Схема, вид отображения - Тренд. Выбран 5 параметров Замеры","54619","testDisplayTypeTrend5Parameter","Мультибраузерное тестирование","Sun Nov 09 16:33:20 UTC 2025","passed","Sun Nov 09 16:34:15 UTC 2025","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testDisplayTypeTrend5Parameter"
