"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Вход с валидными логином и паролем","4697","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Wed Jan 07 20:03:41 UTC 2026","passed","Wed Jan 07 20:03:45 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Логин указан неверно при смене пароля","1629","testLoginIncorrect","Мультибраузерное тестирование","Wed Jan 07 20:31:56 UTC 2026","passed","Wed Jan 07 20:31:58 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testLoginIncorrect"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","10536","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Jan 07 20:33:22 UTC 2026","broken","Wed Jan 07 20:33:33 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G08
4. Модуль Схема окно Данные измерений вид График
5. Выбран параметр Замеры тип измерения Спектр
6. Выбран параметр Замеры тип измерения Форма сигнала
7. Выбран параметр Замеры тип измерения Тренд
8. Выбран параметр Замеры тип измерения Орбита","10544","testMeasurementDataGraphParametersMeasurementType","Мультибраузерное тестирование","Wed Jan 07 20:27:44 UTC 2026","broken","Wed Jan 07 20:27:55 UTC 2026","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testMeasurementDataGraphParametersMeasurementType"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2759","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Wed Jan 07 20:31:21 UTC 2026","passed","Wed Jan 07 20:31:23 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Логин указан неверно при смене пароля","1663","testLoginIncorrect","Мультибраузерное тестирование","Wed Jan 07 20:14:56 UTC 2026","passed","Wed Jan 07 20:14:57 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testLoginIncorrect"
"Переход по кнопке 'Сменить пароль'","313","testClickChangePasswordButton","Мультибраузерное тестирование","Wed Jan 07 20:02:53 UTC 2026","passed","Wed Jan 07 20:02:53 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickChangePasswordButton"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2724","testCheckingPasswordVisibility","Мультибраузерное тестирование","Wed Jan 07 20:02:42 UTC 2026","passed","Wed Jan 07 20:02:45 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Проверка работы пользовательского временного интервала","19127","testReceivingDataForShiftEvents","Мультибраузерное тестирование","Wed Jan 07 19:59:25 UTC 2026","passed","Wed Jan 07 19:59:44 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Текущий пароль указан неверно при смене пароля","1623","testCurrentPasswordIncorrect","Мультибраузерное тестирование","Wed Jan 07 20:14:35 UTC 2026","failed","Wed Jan 07 20:14:37 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCurrentPasswordIncorrect"
"Клик по лого на странице Login","203","testClickLogo","Мультибраузерное тестирование","Wed Jan 07 19:42:36 UTC 2026","passed","Wed Jan 07 19:42:36 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Клик по лого на странице Login","191","testClickLogo","Мультибраузерное тестирование","Wed Jan 07 20:23:06 UTC 2026","passed","Wed Jan 07 20:23:06 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickLogo"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","10552","testUnitDashboardDownloads","Мультибраузерное тестирование","Wed Jan 07 20:13:20 UTC 2026","broken","Wed Jan 07 20:13:30 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testUnitDashboardDownloads"
"Проверка поля Пароль на sql инъекцию на странице Логин","1477","testSqlInjectionFieldPassword","Мультибраузерное тестирование","Wed Jan 07 19:52:48 UTC 2026","passed","Wed Jan 07 19:52:50 UTC 2026","tests.SecuritySqlInjectionTest","Браузер Chrome","tests.SecuritySqlInjectionTest","testSqlInjectionFieldPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","10535","testDashboardDownloads","Мультибраузерное тестирование","Wed Jan 07 20:27:24 UTC 2026","broken","Wed Jan 07 20:27:35 UTC 2026","tests.MagazineTest","Браузер Yandex","tests.MagazineTest","testDashboardDownloads"
"Введенные данные сохраняются в значение поля","447","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Wed Jan 07 19:42:58 UTC 2026","passed","Wed Jan 07 19:42:58 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
