"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что можно выбрать интервал 'За месяц'","15040","testSelectMonth","Мультибраузерное тестирование","Sat Jan 17 20:50:28 UTC 2026","passed","Sat Jan 17 20:50:43 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"","23541","testGetDataUnitSchema","Мультибраузерное тестирование","Sat Jan 17 20:32:55 UTC 2026","passed","Sat Jan 17 20:33:18 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Данные измерений  тип измерения Тренд вид График
5. Выбран параметр Оборотные
6. Выбран параметр Оборотные и один Параметры
7. Выбрано 5 однотипных параметров Замеры
8. Выбрано 3 не однотипных параметра Замеры","50782","testMeasurementDataGraphParametersTrend","Мультибраузерное тестирование","Sat Jan 17 20:58:27 UTC 2026","broken","Sat Jan 17 20:59:18 UTC 2026","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testMeasurementDataGraphParametersTrend"
"","21335","testGetDataUnitSchema","Мультибраузерное тестирование","Sat Jan 17 20:33:26 UTC 2026","passed","Sat Jan 17 20:33:48 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Проверить, что можно выбрать интервал 'За сутки'","14092","testSelectFullDay","Мультибраузерное тестирование","Sat Jan 17 20:50:06 UTC 2026","passed","Sat Jan 17 20:50:20 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectFullDay"
"Проверка видимости пароля (иконка 'глаз') для поля Текущий пароль на странице Cменить пароль","2813","testCheckingCurrentPasswordVisibility","Мультибраузерное тестирование","Sat Jan 17 20:42:44 UTC 2026","passed","Sat Jan 17 20:42:46 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingCurrentPasswordVisibility"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","45156","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Sat Jan 17 20:24:18 UTC 2026","passed","Sat Jan 17 20:25:03 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Вход с валидными логином и паролем","5365","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sat Jan 17 20:10:37 UTC 2026","passed","Sat Jan 17 20:10:42 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование
4. Модуль Схема
5. Перешел в модуль Аналитика
6. Выбрал шаблон Статистика агрегатов по заключениям
7. Построены диаграммы
8. Выбрал тип отображения Таблица
9. Построены таблицы","26189","testDashboardDownloads","Мультибраузерное тестирование","Sat Jan 17 20:30:32 UTC 2026","passed","Sat Jan 17 20:30:58 UTC 2026","tests.AnalyticsTest","Браузер Edge","tests.AnalyticsTest","testDashboardDownloads"
"Проверить, что можно выбрать интервал 'За неделю'","15241","testSelectWeek","Мультибраузерное тестирование","Sat Jan 17 20:29:25 UTC 2026","passed","Sat Jan 17 20:29:40 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
