"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Получение времени загрузки данных агрегата За смену на вкладке Журнал","0","","3","0","","0"
"3","Получение времени загрузки данных агрегата на вкладке Схема","0","","0","0","","0"
