"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","5622","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Mon Feb 23 04:33:24 UTC 2026","passed","Mon Feb 23 04:33:30 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","984","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","Mon Feb 23 05:14:52 UTC 2026","passed","Mon Feb 23 05:14:53 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","323","testHelperCurrentPassword","Мультибраузерное тестирование","Mon Feb 23 05:14:23 UTC 2026","passed","Mon Feb 23 05:14:23 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testHelperCurrentPassword"
"","19042","testGetDataUnitSchema","Мультибраузерное тестирование","Mon Feb 23 04:22:34 UTC 2026","passed","Mon Feb 23 04:22:53 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Клик по лого на странице Сменить пароль ","405","testClickLogo","Мультибраузерное тестирование","Mon Feb 23 05:14:06 UTC 2026","passed","Mon Feb 23 05:14:06 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testClickLogo"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема окно Состояние и прогнозирование
5. Меняю вид отображения на Шкала","22989","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","Mon Feb 23 04:29:40 UTC 2026","passed","Mon Feb 23 04:30:03 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"Переключения языка (RU/EN)","1518","testSwitchLanguage","Мультибраузерное тестирование","Mon Feb 23 05:03:43 UTC 2026","passed","Mon Feb 23 05:03:44 UTC 2026","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4
4. Выбрал второй фильтр
5. Выбрал третий фильтр
6. Выбрал первый фильтр","34949","testFilterButton","Мультибраузерное тестирование","Mon Feb 23 04:33:49 UTC 2026","passed","Mon Feb 23 04:34:24 UTC 2026","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testFilterButton"
"Проверка работы пользовательского временного интервала","18113","testReceivingDataForShiftEvents","Мультибраузерное тестирование","Mon Feb 23 04:59:22 UTC 2026","passed","Mon Feb 23 04:59:40 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Вход с валидными логином и паролем","6653","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Mon Feb 23 04:42:14 UTC 2026","passed","Mon Feb 23 04:42:21 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Новый пароль содержит запрещённое слово (например, Moscow)","0","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Mon Feb 23 05:01:53 UTC 2026","unknown","Mon Feb 23 05:01:53 UTC 2026","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"Попытка отправки формы с пустыми полями при смене пароля","1619","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Mon Feb 23 04:54:08 UTC 2026","passed","Mon Feb 23 04:54:10 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Клик по лого на странице Login","236","testClickLogo","Мультибраузерное тестирование","Mon Feb 23 04:41:39 UTC 2026","passed","Mon Feb 23 04:41:39 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
