"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Получение времени загрузки данных агрегата на вкладке Схема","0","","0","15","","0"
"3","Получение времени загрузки данных агрегата на вкладке Журнал","0","","0","12","","0"
"8","Получение времени загрузки данных агрегата на вкладке События","0","","1","6","","0"
"3","","0","","0","0","","0"
