"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Переход по кнопке 'Сменить пароль'","302","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 12 16:55:22 UTC 2025","passed","Sun Oct 12 16:55:22 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickChangePasswordButton"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2723","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 12 16:55:07 UTC 2025","passed","Sun Oct 12 16:55:10 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Переключения языка (RU/EN)","740","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 12 16:57:37 UTC 2025","broken","Sun Oct 12 16:57:38 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testSwitchLanguage"
"Переключения языка (RU/EN)","762","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 12 16:56:17 UTC 2025","broken","Sun Oct 12 16:56:18 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2726","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 12 16:56:29 UTC 2025","passed","Sun Oct 12 16:56:31 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Переход по кнопке 'Сменить пароль'","300","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 12 16:56:38 UTC 2025","passed","Sun Oct 12 16:56:38 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickChangePasswordButton"
"Вход с пустыми полями логина и пароля","450","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:55:56 UTC 2025","passed","Sun Oct 12 16:55:56 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Вход с пустыми полями логина и пароля","449","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:57:19 UTC 2025","passed","Sun Oct 12 16:57:19 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2930","testCheckingPasswordVisibility","Мультибраузерное тестирование","Sun Oct 12 16:53:49 UTC 2025","passed","Sun Oct 12 16:53:52 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testCheckingPasswordVisibility"
"Вход с валидными логином и паролем","935","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:57:26 UTC 2025","passed","Sun Oct 12 16:57:27 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Переход по кнопке 'Сменить пароль'","328","testClickChangePasswordButton","Мультибраузерное тестирование","Sun Oct 12 16:53:59 UTC 2025","passed","Sun Oct 12 16:53:59 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickChangePasswordButton"
"Клик по лого на странице Login","211","testClickLogo","Мультибраузерное тестирование","Sun Oct 12 16:56:46 UTC 2025","broken","Sun Oct 12 16:56:46 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testClickLogo"
"Ввод неверного логина или пароля","614","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Oct 12 16:55:38 UTC 2025","passed","Sun Oct 12 16:55:38 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Вход с пустыми полями логина и пароля","467","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:54:34 UTC 2025","passed","Sun Oct 12 16:54:35 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithEmptyUsernameAndPassword"
"Ввод неверного логина или пароля","619","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Oct 12 16:54:15 UTC 2025","passed","Sun Oct 12 16:54:16 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Ввод неверного логина или пароля","611","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Sun Oct 12 16:56:58 UTC 2025","passed","Sun Oct 12 16:56:58 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnterIncorrectLoginOrPassword"
"Клик по лого на странице Login","204","testClickLogo","Мультибраузерное тестирование","Sun Oct 12 16:55:29 UTC 2025","broken","Sun Oct 12 16:55:29 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testClickLogo"
"Вход с валидными логином и паролем","938","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:54:46 UTC 2025","passed","Sun Oct 12 16:54:47 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Клик по лого на странице Login","214","testClickLogo","Мультибраузерное тестирование","Sun Oct 12 16:54:07 UTC 2025","broken","Sun Oct 12 16:54:07 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testClickLogo"
"Переключения языка (RU/EN)","767","testSwitchLanguage","Мультибраузерное тестирование","Sun Oct 12 16:54:56 UTC 2025","broken","Sun Oct 12 16:54:57 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testSwitchLanguage"
"Вход с валидными логином и паролем","950","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Sun Oct 12 16:56:09 UTC 2025","passed","Sun Oct 12 16:56:10 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testLoginWithValidUsernameAndPassword"
"Введенные данные сохраняются в значение поля","418","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Sun Oct 12 16:57:10 UTC 2025","passed","Sun Oct 12 16:57:10 UTC 2025","tests.TestAuthLogin","Браузер Yandex","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Введенные данные сохраняются в значение поля","422","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Sun Oct 12 16:54:26 UTC 2025","passed","Sun Oct 12 16:54:27 UTC 2025","tests.TestAuthLogin","Браузер Chrome","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
"Введенные данные сохраняются в значение поля","419","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Sun Oct 12 16:55:48 UTC 2025","passed","Sun Oct 12 16:55:49 UTC 2025","tests.TestAuthLogin","Браузер Edge","tests.TestAuthLogin","testEnteredDataSavedFieldValue"
