"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Табличные данные' вкладка 'Рекомендации'","49054","testTableDataWindowCoversEntireWorkAreaTabRecommendations","Мультибраузерное тестирование","Fri Dec 05 04:13:49 UTC 2025","passed","Fri Dec 05 04:14:38 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testTableDataWindowCoversEntireWorkAreaTabRecommendations"
"Работа вкладки Данные измерений модуля Схема, вид измерения - Тренд. Выбран один параметр Оборотные","47410","testSchemeDataMeasurementTrendTurnover","Мультибраузерное тестирование","Fri Dec 05 04:06:01 UTC 2025","passed","Fri Dec 05 04:06:49 UTC 2025","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testSchemeDataMeasurementTrendTurnover"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","24476","testSelectCustomRange","Мультибраузерное тестирование","Fri Dec 05 03:50:15 UTC 2025","passed","Fri Dec 05 03:50:40 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectCustomRange"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Состояние и прогнозирование' вид Спидометр","47925","testStatusForecastingScaleWindowCoversEntireWorkArea","Мультибраузерное тестирование","Fri Dec 05 03:29:45 UTC 2025","passed","Fri Dec 05 03:30:33 UTC 2025","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testStatusForecastingScaleWindowCoversEntireWorkArea"
"","43191","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Dec 05 03:58:39 UTC 2025","passed","Fri Dec 05 03:59:22 UTC 2025","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2773","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Fri Dec 05 03:46:49 UTC 2025","passed","Fri Dec 05 03:46:51 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Новый пароль и старый одинаковые","578","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Fri Dec 05 05:02:06 UTC 2025","passed","Fri Dec 05 05:02:07 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Тип объекта 'Агрегат' модуль 'Схема' окно 'Состояние и прогнозирование' вид Спидометр","46216","testStatusForecastingSpeedometerWindowCoversEntireWorkArea","Мультибраузерное тестирование","Fri Dec 05 04:46:11 UTC 2025","passed","Fri Dec 05 04:46:57 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testStatusForecastingSpeedometerWindowCoversEntireWorkArea"
"Работа вкладки Данные измерений модуля Схема, вид измерения - Тренд. Выбрано 3 не однотипных параметра Замеры","41884","testSchemeDataMeasurementTrendMeasurementsNotSameType","Мультибраузерное тестирование","Fri Dec 05 04:37:56 UTC 2025","broken","Fri Dec 05 04:38:38 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testSchemeDataMeasurementTrendMeasurementsNotSameType"
"Клик по лого на странице Сменить пароль ","354","testClickLogo","Мультибраузерное тестирование","Fri Dec 05 05:01:31 UTC 2025","passed","Fri Dec 05 05:01:31 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testClickLogo"
"Схема/Данные измерений/График/Тренд/Агрегат/4.2-2G28. Параметр по умолчанию (Частота вращения) и добавляю один из Параметры, перехожу на Таблица","68001","testTransitionFromGraphToTableWithDefaultAndParameters","Мультибраузерное тестирование","Fri Dec 05 04:56:32 UTC 2025","passed","Fri Dec 05 04:57:40 UTC 2025","tests.SchemaTest","Браузер Yandex","tests.SchemaTest","testTransitionFromGraphToTableWithDefaultAndParameters"
"Попытка отправки формы с пустыми полями при смене пароля","1553","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Fri Dec 05 03:48:10 UTC 2025","passed","Fri Dec 05 03:48:11 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
