"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"11","Получение времени загрузки данных агрегата на вкладке Журнал","0","","4","0","","0"
"9","Получение времени загрузки данных агрегата на вкладке События","0","","6","0","","0"
"12","Получение времени загрузки данных агрегата на вкладке Схема","0","","3","0","","0"
