"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Переключение языка на форме смены пароля","1848","testSwitchLanguage","Мультибраузерное тестирование","Tue Nov 11 09:23:58 UTC 2025","passed","Tue Nov 11 09:24:00 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSwitchLanguage"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2800","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Tue Nov 11 09:28:49 UTC 2025","passed","Tue Nov 11 09:28:52 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Отображение подсказки под полем 'Текущий пароль' в форме смены пароля","309","testHelperCurrentPassword","Мультибраузерное тестирование","Tue Nov 11 09:34:48 UTC 2025","passed","Tue Nov 11 09:34:48 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testHelperCurrentPassword"
"Проверить, что можно выбрать интервал 'За месяц'","13569","testSelectMonth","Мультибраузерное тестирование","Tue Nov 11 09:36:54 UTC 2025","passed","Tue Nov 11 09:37:08 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectMonth"
"Переключение языка на форме смены пароля","1778","testSwitchLanguage","Мультибраузерное тестирование","Tue Nov 11 09:35:05 UTC 2025","passed","Tue Nov 11 09:35:07 UTC 2025","tests.SetNewPasswordTest","Браузер Yandex","tests.SetNewPasswordTest","testSwitchLanguage"
"Проверить, что можно выбрать интервал 'За месяц'","16196","testSelectMonth","Мультибраузерное тестирование","Tue Nov 11 09:31:11 UTC 2025","passed","Tue Nov 11 09:31:28 UTC 2025","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testSelectMonth"
"Проверить, что можно выбрать интервал 'За неделю'","14082","testSelectWeek","Мультибраузерное тестирование","Tue Nov 11 09:25:54 UTC 2025","passed","Tue Nov 11 09:26:08 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWeek"
"Переключения языка (RU/EN)","1449","testSwitchLanguage","Мультибраузерное тестирование","Tue Nov 11 09:34:03 UTC 2025","passed","Tue Nov 11 09:34:05 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Вход с пустыми полями логина и пароля","1496","testLoginWithEmptyUsernameAndPassword","Мультибраузерное тестирование","Tue Nov 11 09:22:43 UTC 2025","passed","Tue Nov 11 09:22:44 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithEmptyUsernameAndPassword"
"Проверка видимости пароля (иконка 'глаз') на странице Login","2689","testCheckingPasswordVisibility","Мультибраузерное тестирование","Tue Nov 11 09:32:58 UTC 2025","passed","Tue Nov 11 09:33:01 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testCheckingPasswordVisibility"
"Клик по лого на странице Login","205","testClickLogo","Мультибраузерное тестирование","Tue Nov 11 09:27:23 UTC 2025","passed","Tue Nov 11 09:27:23 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","1554","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Tue Nov 11 09:28:24 UTC 2025","passed","Tue Nov 11 09:28:26 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
