"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Новый пароль содержит запрещённое слово (например, Moscow)","2","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Wed Nov 05 05:11:43 UTC 2025","unknown","Wed Nov 05 05:11:43 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"Новый пароль и старый одинаковые","680","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Wed Nov 05 05:20:29 UTC 2025","passed","Wed Nov 05 05:20:29 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Попытка отправки формы с пустыми полями при смене пароля","594","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Wed Nov 05 05:15:15 UTC 2025","passed","Wed Nov 05 05:15:16 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Повторное использование пароля при смене пароля","911","testPasswordReuse","Мультибраузерное тестирование","Wed Nov 05 05:20:45 UTC 2025","passed","Wed Nov 05 05:20:46 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testPasswordReuse"
"Ввод неверного логина или пароля","1405","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Wed Nov 05 05:23:53 UTC 2025","passed","Wed Nov 05 05:23:54 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Клик по лого на странице Сменить пароль ","365","testClickLogo","Мультибраузерное тестирование","Wed Nov 05 05:19:56 UTC 2025","passed","Wed Nov 05 05:19:57 UTC 2025","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testClickLogo"
"Проверить, что можно выбрать интервал 'За смену (8 часов)'","7579","testSelectWorkDay","Мультибраузерное тестирование","Wed Nov 05 05:17:18 UTC 2025","passed","Wed Nov 05 05:17:26 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectWorkDay"
"Повторное использование пароля при смене пароля","949","testPasswordReuse","Мультибраузерное тестирование","Wed Nov 05 05:15:05 UTC 2025","passed","Wed Nov 05 05:15:06 UTC 2025","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testPasswordReuse"
"Проверить, что при открытии выпадающего списка отображаются все ожидаемые варианты","8324","testDropdownContainsAllExpectedOptions","Мультибраузерное тестирование","Wed Nov 05 05:27:04 UTC 2025","passed","Wed Nov 05 05:27:13 UTC 2025","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testDropdownContainsAllExpectedOptions"
"Проверить, что можно выбрать интервал 'За сутки'","13201","testSelectFullDay","Мультибраузерное тестирование","Wed Nov 05 05:16:24 UTC 2025","passed","Wed Nov 05 05:16:38 UTC 2025","tests.TimeIntervalPannelTest","Браузер Chrome","tests.TimeIntervalPannelTest","testSelectFullDay"
