"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка работы пользовательского временного интервала","17594","testReceivingDataForShiftEvents","Мультибраузерное тестирование","Fri Jan 16 17:51:31 UTC 2026","passed","Fri Jan 16 17:51:49 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testReceivingDataForShiftEvents"
"Проверить, что можно выбрать интервал 'За выбранный интервал'","16556","testSelectCustomRange","Мультибраузерное тестирование","Fri Jan 16 18:13:13 UTC 2026","passed","Fri Jan 16 18:13:29 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testSelectCustomRange"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль События
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль События
9. Данные в таблице заполнены","14808","testDashboardDownloads","Мультибраузерное тестирование","Fri Jan 16 17:34:41 UTC 2026","broken","Fri Jan 16 17:34:56 UTC 2026","tests.EventsTest","Браузер Edge","tests.EventsTest","testDashboardDownloads"
"Логин указан неверно при смене пароля","1634","testLoginIncorrect","Мультибраузерное тестирование","Fri Jan 16 17:45:51 UTC 2026","passed","Fri Jan 16 17:45:53 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testLoginIncorrect"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Конвейерный транспорт
4. Модуль Схема
5. Перешел в модуль Журнал
6. Данные в таблице заполнены
7. Перешел к станции БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
8. Модуль Журнал
9. Данные в таблице заполнены","19500","testDashboardDownloads","Мультибраузерное тестирование","Fri Jan 16 17:59:12 UTC 2026","passed","Fri Jan 16 17:59:31 UTC 2026","tests.MagazineTest","Браузер Yandex","tests.MagazineTest","testDashboardDownloads"
"Введенные данные сохраняются в значение поля","442","testEnteredDataSavedFieldValue","Мультибраузерное тестирование","Fri Jan 16 17:12:30 UTC 2026","passed","Fri Jan 16 17:12:30 UTC 2026","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testEnteredDataSavedFieldValue"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G08
4. Модуль Схема окно Данные измерений вид График
5. Выбран параметр Замеры тип измерения Спектр
6. Выбран параметр Замеры тип измерения Форма сигнала
7. Выбран параметр Замеры тип измерения Тренд
8. Выбран параметр Замеры тип измерения Орбита","42288","testMeasurementDataGraphParametersMeasurementType","Мультибраузерное тестирование","Fri Jan 16 17:16:44 UTC 2026","broken","Fri Jan 16 17:17:26 UTC 2026","tests.SchemaTest","Браузер Chrome","tests.SchemaTest","testMeasurementDataGraphParametersMeasurementType"
"Ввод неверного логина или пароля","1455","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Fri Jan 16 17:33:46 UTC 2026","passed","Fri Jan 16 17:33:47 UTC 2026","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Новый пароль содержит запрещённое слово (например, Moscow)","0","testNewPasswordNotContainForbiddenWord","Мультибраузерное тестирование","Fri Jan 16 17:32:39 UTC 2026","unknown","Fri Jan 16 17:32:39 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordNotContainForbiddenWord"
"","18291","testGetDataUnitSchema","Мультибраузерное тестирование","Fri Jan 16 17:37:00 UTC 2026","passed","Fri Jan 16 17:37:18 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Edge","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
