"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Переход по кнопке 'Сменить пароль'","322","testClickChangePasswordButton","Мультибраузерное тестирование","Mon Oct 20 05:32:41 UTC 2025","passed","Mon Oct 20 05:32:41 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testClickChangePasswordButton"
"Переход по кнопке 'Сменить пароль'","332","testClickChangePasswordButton","Мультибраузерное тестирование","Mon Oct 20 05:30:53 UTC 2025","passed","Mon Oct 20 05:30:54 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickChangePasswordButton"
"Ввод неверного логина или пароля","688","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Mon Oct 20 05:33:05 UTC 2025","passed","Mon Oct 20 05:33:05 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Вход с валидными логином и паролем","10548","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 05:29:58 UTC 2025","broken","Mon Oct 20 05:30:08 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
"Ввод неверного логина или пароля","705","testEnterIncorrectLoginOrPassword","Мультибраузерное тестирование","Mon Oct 20 05:31:14 UTC 2025","passed","Mon Oct 20 05:31:15 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testEnterIncorrectLoginOrPassword"
"Переключения языка (RU/EN)","1572","testSwitchLanguage","Мультибраузерное тестирование","Mon Oct 20 05:32:09 UTC 2025","passed","Mon Oct 20 05:32:11 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testSwitchLanguage"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","569","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Mon Oct 20 05:34:04 UTC 2025","passed","Mon Oct 20 05:34:04 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Yandex","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Переключения языка (RU/EN)","1545","testSwitchLanguage","Мультибраузерное тестирование","Mon Oct 20 05:33:53 UTC 2025","passed","Mon Oct 20 05:33:55 UTC 2025","tests.AuthLoginTest","Браузер Yandex","tests.AuthLoginTest","testSwitchLanguage"
"Клик по лого на странице Login","232","testClickLogo","Мультибраузерное тестирование","Mon Oct 20 05:29:14 UTC 2025","passed","Mon Oct 20 05:29:14 UTC 2025","tests.AuthLoginTest","Браузер Chrome","tests.AuthLoginTest","testClickLogo"
"Попытка SQL-injection в поля логина/пароля не должна приводить к успешной аутентификации","576","testSqlInjectionDoesNotBypassAuthentication","Мультибраузерное тестирование","Mon Oct 20 05:32:18 UTC 2025","passed","Mon Oct 20 05:32:18 UTC 2025","tests.SecuritySqlInjectionTest","Браузер Edge","tests.SecuritySqlInjectionTest","testSqlInjectionDoesNotBypassAuthentication"
"Клик по лого на странице Login","228","testClickLogo","Мультибраузерное тестирование","Mon Oct 20 05:31:02 UTC 2025","passed","Mon Oct 20 05:31:02 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testClickLogo"
"Вход с валидными логином и паролем","10514","testLoginWithValidUsernameAndPassword","Мультибраузерное тестирование","Mon Oct 20 05:31:50 UTC 2025","broken","Mon Oct 20 05:32:00 UTC 2025","tests.AuthLoginTest","Браузер Edge","tests.AuthLoginTest","testLoginWithValidUsernameAndPassword"
