"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Попытка отправки формы с пустыми полями при смене пароля","1581","testSubmittingFormWithEmptyFields","Мультибраузерное тестирование","Mon Feb 09 04:59:32 UTC 2026","passed","Mon Feb 09 04:59:34 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testSubmittingFormWithEmptyFields"
"Проверить, что по умолчанию указывается временной интервал 'За смену (8 часов)'","5262","testDefaultTimeIntervalIsWorkDay","Мультибраузерное тестирование","Mon Feb 09 04:59:50 UTC 2026","passed","Mon Feb 09 04:59:55 UTC 2026","tests.TimeIntervalPannelTest","Браузер Edge","tests.TimeIntervalPannelTest","testDefaultTimeIntervalIsWorkDay"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. В меню Оборудование кликнул Список фильтров
4. Ввел частичный путь нажал ОК
5. Заполнил все остальные поля нажал ОК","33418","testPartialPathAndFillOthersAndOk","Мультибраузерное тестирование","Mon Feb 09 05:24:57 UTC 2026","passed","Mon Feb 09 05:25:30 UTC 2026","tests.TimeIntervalPannelTest","Браузер Yandex","tests.TimeIntervalPannelTest","testPartialPathAndFillOthersAndOk"
"Клик по лого на странице Сменить пароль ","385","testClickLogo","Мультибраузерное тестирование","Mon Feb 09 04:36:55 UTC 2026","passed","Mon Feb 09 04:36:55 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testClickLogo"
"Проверка видимости пароля (иконка 'глаз') для поля Новый пароль на странице Cменить пароль","2755","testCheckingNewPasswordVisibility","Мультибраузерное тестирование","Mon Feb 09 04:58:13 UTC 2026","passed","Mon Feb 09 04:58:16 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testCheckingNewPasswordVisibility"
"Новый пароль и старый одинаковые","601","testNewPasswordAndCurrentPasswordMatches","Мультибраузерное тестирование","Mon Feb 09 04:59:02 UTC 2026","passed","Mon Feb 09 04:59:03 UTC 2026","tests.SetNewPasswordTest","Браузер Edge","tests.SetNewPasswordTest","testNewPasswordAndCurrentPasswordMatches"
"Новый пароль не соответствует требованиям (например, без цифры или спецсимвола) при смене пароля","986","testNewPasswordNotMeetRequirements","Мультибраузерное тестирование","Mon Feb 09 04:37:41 UTC 2026","passed","Mon Feb 09 04:37:42 UTC 2026","tests.SetNewPasswordTest","Браузер Chrome","tests.SetNewPasswordTest","testNewPasswordNotMeetRequirements"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к агрегату БКПРУ-4/СОФ/РВК ""Б""/Насосное оборудование/4.2-2G28
4. Модуль Схема
5. 4 окна в рабочей области загрузились
6. Каждое из 4 окон растянулось на всю рабочую область","45299","testUnitDashboardDownloads","Мультибраузерное тестирование","Mon Feb 09 04:56:44 UTC 2026","failed","Mon Feb 09 04:57:29 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testUnitDashboardDownloads"
"","15749","testGetDataUnitSchema","Мультибраузерное тестирование","Mon Feb 09 04:27:12 UTC 2026","passed","Mon Feb 09 04:27:28 UTC 2026","tests.GettingAggregateDataLoadTimeTest","Браузер Chrome","tests.GettingAggregateDataLoadTimeTest","testGetDataUnitSchema"
"1. Авторизовался в приложении
2. Выбрал временной интервал от 01-01-2020 23:00 до 07-10-2025 00:00
3. Перешел к станции БКПРУ-4
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема
7. Перешел к станции СКРУ-3
4. Модуль Схема
5. Данные отображаются Диаграмма
6. Данные отображаются Схема","55126","testStationDashboardDownloads","Мультибраузерное тестирование","Mon Feb 09 04:54:10 UTC 2026","passed","Mon Feb 09 04:55:05 UTC 2026","tests.SchemaTest","Браузер Edge","tests.SchemaTest","testStationDashboardDownloads"
